# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
C,0.2181,50.952,1
Si,0.2181,70.813,1
Si,0.2181,48.241,1
Si,0.4286,53.592,1
Si,0.2181,84.568,1
C,0.2181,46.045,1
C,0.2181,26.79,1
C,0.2181,35.257,1
Si,0.2181,73.609,1
C,0.307,49.345,0
C,0.2181,67.887,1
C,0.2181,29.19,1
Si,0.4246,46.375,1
C,0.406,32.248,1
Si,0.4298,62.529,1
Si,0.5573,46.389,0
C,0.4109,33.861,1
Si,0.4235,66.329,1
C,0.2181,30.609,1
C,0.43,37.587,1
Si,0.4254,46.752,1
C,0.6445,27.338,1
C,0.4198,30.352,1
C,0.6357,26.629,1
C,0.2181,46.77,1
Si,0.4215,61.211,1
Si,0.5823,40.562,1
Si,0.2181,73.507,1
C,0.2181,34.158,1
Si,0.2181,54.02,1
C,0.4306,25.345,1
C,0.2181,54.825,1
C,0.3904,44.545,0
C,0.2181,70.792,1
C,0.4358,28.875,0
Si,0.2181,57.407,1
C,0.4303,30.452,0
Si,0.2181,71.745,1
C,0.2806,53.852,0
Si,0.2181,42.597,1
C,0.2795,25.997,0
Si,0.2181,58.663,1
C,0.3084,43.801,0
C,0.2181,50.572,1
Si,0.2181,53.373,1
C,0.57,31.864,1
C,0.4293,42.861,1
C,0.2181,56.149,1
C,0.3998,0.15478,0
C,0.3998,53.994,0
C,0.4271,26.228,1
C,0.4236,32.527,1
Si,0.4218,43.134,1
C,0.2181,45.21,1
C,0.393,30.947,0
Si,0.2181,63.596,1
C,0.6379,30.914,0
Si,0.2181,47.469,1
C,0.4294,45.131,1
C,0.2181,30.88,1
Si,0.2181,60.013,1
Si,0.3411,45.588,0
Si,0.2181,66.786,1
Si,0.3281,55.309,0
C,0.432,41.142,1
Si,0.4205,42.8,1
Si,0.6446,61.255,1
C,0.9791,29.595,0
C,1.148,0,0
C,1.148,26.489,0
C,0.4254,45.954,1
C,0.5939,33.308,0
C,0.7699,26.118,0
Si,0.2181,50.319,1
C,0.2705,27.698,0
Si,0.2181,54.002,1
Si,0.4248,50.208,0
Si,0.4317,51.474,1
Si,0.2181,86.32,1
C,0.3916,26.08,0
Si,0.4303,56.814,1
C,0.4259,37.244,1
C,0.2181,59.845,1
Si,0.4273,48.537,0
C,0.8311,25.509,0
C,0.4283,28.233,1
Si,0.2181,95.545,1
Si,0.42,85.818,0
C,0.6249,47.824,0
C,0.7988,0,0
C,0.7988,41.32,0
Si,0.4244,55.67,1
C,0.542,29.054,0
C,0.4313,33.473,1
Si,0.2181,85.529,1
Si,0.3156,51.571,0
Si,0.2181,41.711,1
Si,0.2181,41.455,1
C,0.3649,25.389,0
C,0.4136,38.826,1
Si,0.4192,62.98,1
Si,0.5689,52.075,0
Si,0.7504,40.172,0
C,0.4242,56.995,1
Si,0.2181,93.318,1
Si,0.3678,53.197,0
C,0.2181,36.716,1
Si,0.4316,56.2,1
Si,0.2181,64.669,1
C,0.2794,50.123,0
C,0.4318,0,0
C,0.4318,49.69,0
Si,0.6434,47.585,1
Si,0.2181,43.794,1
C,0.4282,34.622,1
C,0.4312,50.51,1
C,0.4132,44.768,1
C,0.2181,50.857,1
Si,0.4313,64.112,1
C,0.2181,57.944,1
C,0.4148,43.546,0
C,0.6024,40.708,0
C,0.2181,62.046,1
Si,0.4313,46.887,0
C,0.2181,50.659,1
Si,0.4292,61.856,1
Si,0.2181,54.267,1
C,0.4296,39.016,0
C,0.4252,46.264,1
Si,0.4293,62.13,1
C,0.5564,39.497,0
Si,0.2181,58.734,1
C,0.303,37.945,0
C,0.4294,0,0
C,0.4294,33.969,0
Si,0.2181,76.654,1
Si,0.381,56.633,0
Si,0.2181,79.24,1
C,0.4258,31.386,0
C,0.2976,29.305,0
Si,0.2181,43.821,1
C,0.2594,35.976,0
Si,0.4239,60.177,1
Si,0.2181,68.448,1
C,0.3839,32.916,0
C,0.5281,28.394,0
Si,0.2181,43.295,1
C,0.2181,30.594,1
Si,0.4209,55.85,1
Si,0.2181,57.321,1
Si,0.41,51.82,1
C,0.5338,27.595,0
C,0.2181,47.18,1
C,0.2181,25.444,1
Si,0.2181,61.412,1
Si,0.4273,59.074,1
C,0.8418,26.232,0
C,0.6326,26.567,0
Si,0.2181,76.132,1
C,0.4295,28.189,1
Si,0.6412,43.256,1
C,0.2181,41.125,1
C,0.3536,0,0
C,0.3536,39.096,0
Si,0.4261,41.793,1
C,0.2181,54.308,1
Si,0.2181,86.775,1
Si,0.572,43.42,0
C,0.7293,25.085,0
C,0.4199,46.878,1
Si,0.4211,44.505,1
C,0.5399,25.579,0
C,0.4053,31.201,1
C,0.8118,25.192,1
Si,0.2181,74.55,1
C,0.3711,40.156,0
Si,0.2181,84.563,1
C,0.358,25.41,0
Si,0.2181,71.912,1
C,0.2181,44.98,1
Si,0.2181,67.75,1
C,0.3032,34.95,0
Si,0.2181,58.097,1
C,0.442,25.66,0
C,0.4296,28.163,1
C,0.2181,38.741,1
C,0.3943,35.314,0
Si,0.4134,53.482,1
Si,0.2181,46.162,1
Si,0.2576,40.015,0
C,0.2181,40.903,1
C,0.2181,56.013,1
Si,0.2181,76.99,1
Si,0.6031,41.503,1
Si,0.7244,0,0
Si,0.7244,41.046,0
C,0.2181,27.768,1
C,0.6477,40.04,1
Si,0.6095,49.792,1
C,0.2181,32.829,1
C,0.3351,0,0
C,0.3351,27.616,0
C,0.4269,26.345,1
C,0.6321,30.46,1
C,0.2181,55.726,1
C,0.4074,50.549,0
C,0.2181,51.329,1
C,0.2181,26.134,1
Si,0.4282,54.866,1
C,0.4199,35.217,1
C,0.4197,27.131,1
Si,0.2181,78.308,1
Si,0.2181,85.159,1
Si,0.4067,69.391,0
Si,0.2181,91.805,1
Si,0.4104,51.838,0
C,0.2181,38.917,1
Si,0.2181,82.674,1
Si,0.4328,65.495,1
C,0.4333,27.879,1
C,0.4227,54.6,1
C,0.2181,27.11,1
Si,0.2181,53.474,1
Si,0.4288,63.683,1
C,0.2181,26.559,1
Si,0.4286,54.649,1
Si,0.2181,57.772,1
Si,0.3802,41.773,0
C,0.4202,40.598,1
C,0.4285,26.198,1
C,0.2181,55.328,1
Si,0.2181,84.507,1
C,0.4126,51.564,0
C,0.4325,47.134,1
C,0.6353,25.056,1
C,0.4203,40.858,1
Si,0.2181,80.609,1
Si,0.418,61.465,0
Si,0.2181,65.916,1
Si,0.3373,48.973,0
C,0.2181,61.158,1
C,0.4151,0,0
C,0.4151,57.455,0
C,0.6293,47.864,0
Si,0.2181,66.556,1
C,0.2181,45.172,1
Si,0.2181,91.018,1
C,0.2181,47.699,1
Si,0.4288,46.295,1
Si,0.6171,44.03,0
C,0.828,29.926,0
C,0.2181,58.01,1
Si,0.426,55.909,1
C,0.8002,25.292,0
C,0.2181,44.151,1
C,0.2181,48.565,1
C,0.409,25.546,1
Si,0.6405,49.168,1
C,0.2181,55.346,1
C,0.4253,46.384,1
Si,0.6222,48.002,1
Si,0.2181,47.488,1
C,0.2589,26.365,0
Si,0.2181,48.901,1
C,0.649,32.047,1
Si,0.4249,63.027,1
Si,0.2181,47.352,1
C,0.3493,38.308,0
C,0.3974,30.018,1
Si,0.2181,41.824,1
C,0.3335,27.797,0
C,0.2181,33.97,1
Si,0.4272,47.346,1
C,0.6032,37.661,0
Si,0.2181,59.011,1
C,0.5686,30.256,0
C,0.4255,56.303,1
C,0.6372,35.271,0
Si,0.2181,82.747,1
Si,0.3113,0,0
Si,0.3113,82.13,0
Si,0.5251,46.897,0
Si,0.2181,58.145,1
Si,0.3856,48.733,0
C,0.414,40.416,1
C,0.2181,50.98,1
C,0.3892,0.90679,0
C,0.3892,48.073,0
C,0.2181,61.367,1
C,0.2181,62.755,1
C,0.4309,47.261,0
C,0.2181,27.828,1
Si,0.2181,70.635,1
Si,0.3559,60.095,0
Si,0.5377,49.487,0
C,0.4324,53.072,1
C,0.8311,25.681,0
C,0.2181,40.255,1
C,0.3524,31.632,0
C,0.4264,25.14,1
Si,0.2181,77.188,1
Si,0.4175,53.659,0
C,0.4076,38.255,1
Si,0.2181,52.456,1
C,0.3015,35.391,0
C,0.2181,48.515,1
Si,0.2181,59.778,1
C,0.4159,33.196,1
Si,0.2181,86.343,1
C,0.5115,26.932,0
C,0.4181,35.457,1
Si,0.4333,55.735,1
C,0.2181,47.976,1
C,0.4219,45.956,1
Si,0.2181,81.624,1
C,0.4246,38.331,1
Si,0.2181,61.392,1
Si,0.3082,42.243,0
C,0.4223,28.813,0
Si,0.6123,46.584,1
Si,0.2181,48.09,1
C,0.3327,37.832,0
Si,0.2181,57.665,1
C,0.2734,42.008,0
Si,0.2181,47.763,1
Si,0.4115,52.076,1
Si,0.4062,55.107,1
C,0.2181,42.539,1
Si,0.2181,82.355,1
C,0.3754,52.679,0
Si,0.4325,56.381,1
C,0.2181,36.794,1
C,0.6426,25.021,1
Si,0.433,53.032,1
C,0.2181,60.259,1
Si,0.4031,48.749,0
C,0.2181,64.071,1
C,0.4327,42.479,0
Si,0.2181,56.649,1
C,0.2181,37.292,1
C,0.4297,31.506,1
Si,0.2181,56.903,1
Si,0.2181,87.143,1
Si,0.3821,63.498,0
C,0.5515,26.981,0
Si,0.6187,43.148,1
Si,0.2181,70.154,1
Si,0.4305,0,0
Si,0.4305,63.631,0
Si,0.2181,46.752,1
C,0.4213,40.669,1
Si,0.4329,40.327,1
Si,0.2181,54.761,1
Si,0.2716,0,0
Si,0.2716,50.981,0
C,0.4176,25.936,0
Si,0.2181,44.927,1
Si,0.2181,48.262,1
C,0.3908,26.859,0
C,0.2181,48.98,1
C,0.368,25.962,0
C,0.2181,43.541,1
Si,0.2181,53.8,1
C,0.2181,56.35,1
C,0.2181,37.444,1
Si,0.2181,93.929,1
C,0.2181,42.117,1
C,0.2181,28.431,1
Si,0.4282,67.184,1
C,0.4211,40.31,1
Si,0.2181,69.094,1
Si,0.2181,62.892,1
C,0.3754,48.565,0
Si,0.2181,83.769,1
C,0.2181,48.212,1
C,0.3953,0,0
C,0.3953,45.255,0
Si,0.4194,45.481,1
C,0.2181,45.53,1
C,0.418,35.425,0
Si,0.2181,42.38,1
Si,0.2181,43.464,1
C,0.2181,68.54,1
C,0.4358,28.352,0
Si,0.2181,46.109,1
Si,0.4293,56.731,1
Si,0.5447,46.632,0
C,0.7084,30.103,0
Si,0.6503,46.139,1
C,0.6415,25.781,1
Si,0.2181,44.801,1
C,0.2181,41.292,1
Si,0.4263,42.111,1
C,0.2181,62.656,1
Si,0.2181,61.763,1
Si,0.3999,45.35,0
Si,0.4068,43.278,1
C,0.2181,43.13,1
Si,0.2181,69.141,1
Si,0.2872,51.006,0
C,0.2181,64.146,1
Si,0.2181,74.004,1
Si,0.4293,40.906,0
C,0.2181,28.646,1
Si,0.6111,45.084,1
C,0.2181,31.998,1
C,0.2181,53.749,1
Si,0.4281,43.145,0
Si,0.4267,40.344,1
C,0.6118,32.336,1
C,0.2181,39.078,1
Si,0.4248,65.933,1
Si,0.2181,83.056,1
C,0.3043,40.708,0
Si,0.2181,71.173,1
C,0.2181,47.975,1
C,0.3649,32.048,0
Si,0.2181,62.576,1
Si,0.6233,54.987,1
C,0.2181,55.033,1
C,0.4277,42.723,0
C,0.4329,49.683,1
Si,0.4077,55.071,1
C,0.4286,29.471,1
C,0.5867,26.295,1
C,0.2181,50.368,1
C,0.2181,53.272,1
Si,0.4333,49.191,1
C,0.2181,40.729,1
C,0.3801,0,0
C,0.3801,36.602,0
C,0.5876,0,0
C,0.5876,34.986,0
Si,0.4248,45.805,1
C,0.2181,58.904,1
Si,0.4326,42.745,0
C,0.2181,30.028,1
C,0.4329,46.484,1
C,0.6267,42.096,0
C,0.2181,56.866,1
Si,0.4306,44.879,1
Si,0.2181,48.375,1
C,0.4297,38.672,1
Si,0.2181,44.433,1
C,0.2181,59.521,1
Si,0.2181,54.428,1
Si,0.4182,0,0
Si,0.4182,48.683,0
Si,0.2181,70.917,1
C,0.4242,51.436,0
C,0.4287,25.064,1
C,0.2181,46.324,1
Si,0.2181,75.841,1
C,0.4325,44.755,1
C,0.2181,62.663,1
C,0.3985,57.392,0
C,0.4328,28.912,1
Si,0.4301,69.291,1
Si,0.2181,40.158,1
C,0.2557,29.801,0
C,0.2181,27.44,1
C,0.2181,25.224,1
C,0.4329,49.073,1
Si,0.4308,72.372,1
Si,0.4256,65.761,1
C,0.5582,36.274,0
Si,0.4298,44.377,1
C,0.6387,33.032,0
C,0.843,25.577,0
C,0.4298,48.801,1
C,0.6389,31.499,0
C,0.8152,0.038064,0
C,0.8152,28.348,0
Si,0.2181,45.621,1
C,0.4331,55.075,1
C,0.4328,33.992,1
Si,0.4333,61.806,1
Si,0.6139,42.579,1
Si,0.2181,44.847,1
Si,0.3401,42.533,0
Si,0.396,41.044,1
C,0.5038,29.711,0
C,0.2181,39.785,1
C,0.4151,0,0
C,0.4151,34.68,0
C,0.4291,28.471,1
C,0.2181,63.322,1
C,0.2181,46.283,1
Si,0.2181,67.234,1
Si,0.2181,71.171,1
C,0.4246,38.613,0
C,0.2181,61.965,1
C,0.4195,0,0
C,0.4195,57.18,0
Si,0.2181,42.616,1
Si,0.4282,53.662,1
C,0.4242,40.433,1
C,0.2181,59.072,1
Si,0.3859,47.768,0
Si,0.4325,64.064,1
Si,0.5339,62.081,0
Si,0.6358,49.273,1
Si,0.2181,71.648,1
Si,0.2181,66.296,1
C,0.2658,37.05,0
C,0.2181,54.003,1
C,0.4294,44.025,0
Si,0.2181,68.94,1
Si,0.3591,47.503,0
Si,0.4323,47.277,1
C,0.5697,34.618,1
Si,0.2181,71.168,1
Si,0.387,46.168,0
C,0.4305,34.313,1
Si,0.2181,75.573,1
Si,0.3148,56.184,0
C,0.2181,25.336,1
C,0.4328,30.559,1
Si,0.2181,76.763,1
Si,0.4251,71.043,0
Si,0.2181,41.982,1
C,0.4318,36.335,1
C,0.2181,43.649,1
Si,0.2181,66.811,1
C,0.4282,51.787,0
C,0.2181,33.981,1
C,0.3746,26.615,0
C,0.414,38.402,1
Si,0.4293,59.103,1
Si,0.2181,46.102,1
C,0.4315,40.431,1
Si,0.2181,53.953,1
Si,0.263,0,0
Si,0.263,48.815,0
C,0.2181,46.96,1
C,0.4254,35.132,1
C,0.5872,30.71,0
C,0.2181,26.767,1
Si,0.4286,60.317,1
C,0.2181,42.328,1
C,0.4325,25.968,1
Si,0.2181,73.035,1
C,0.3752,34.53,0
C,0.4325,40.024,1
C,0.4317,33.964,1
C,0.2181,32.259,1
Si,0.644,45.227,1
C,0.4299,33.622,1
C,0.2181,59.2,1
C,0.411,34.398,0
Si,0.2181,40.936,1
C,0.3133,25.008,0
Si,0.6106,47.076,1
Si,0.4239,50.746,1
Si,0.54,40.355,0
Si,0.2181,64.778,1
Si,0.302,53.398,0
C,0.2181,50.55,1
Si,0.2181,41.83,1
Si,0.2181,43.865,1
C,0.3592,32.346,0
C,0.4317,43.752,1
Si,0.2181,63.174,1
C,0.3384,48.102,0
C,0.2181,32.405,1
Si,0.2181,93.491,1
Si,0.3651,0,0
Si,0.3651,91.82,0
C,0.5789,33.551,0
C,0.2181,35.786,1
C,0.2181,37.487,1
Si,0.2181,67.724,1
C,0.2181,47.586,1
C,0.3506,29.937,0
C,0.4143,46.286,1
Si,0.2181,87.935,1
Si,0.3778,73.107,0
Si,0.2181,51.866,1
Si,0.4205,46.215,1
C,0.5274,34.23,0
Si,0.2181,69.736,1
C,0.5372,37.955,0
C,0.2181,31.771,1
C,0.2181,41.74,1
Si,0.4262,49.744,1
C,0.4297,55.213,1
Si,0.2181,47.903,1
C,0.4168,36.173,0
C,0.2181,42.558,1
C,0.4326,46.647,1
Si,0.2181,51.659,1
C,0.3638,34.793,0
C,0.5389,27.567,0
Si,0.4329,56.153,1
C,0.6055,45.705,0
C,0.2181,57.497,1
C,0.4311,42.091,1
C,0.2181,57.721,1
C,0.4228,26.214,1
C,0.4221,42.515,1
C,0.4273,31.145,1
Si,0.2181,65.577,1
C,0.2869,38.264,0
C,0.3807,0,0
C,0.3807,35.572,0
Si,0.4319,64.621,1
C,0.7119,37.758,0
Si,0.2181,67.083,1
C,0.5129,31.942,0
C,0.2181,61.541,1
C,0.2181,51.598,1
Si,0.2181,69.477,1
Si,0.2181,53.818,1
Si,0.2901,40.63,0
C,0.3994,28.534,0
Si,0.2181,51.991,1
C,0.4117,35.527,0
Si,0.2181,74.324,1
C,0.3424,33.387,0
Si,0.2181,40.059,1
C,0.319,29.649,0
Si,0.4037,43.871,1
Si,0.2181,72.543,1
C,0.3025,34.784,0
C,0.637,37.555,1
C,0.4107,38.949,1
Si,0.6003,40.262,1
C,0.7261,33.719,0
Si,0.2181,49.692,1
Si,0.4283,43.368,1
Si,0.2181,65.711,1
C,0.4172,36.382,0
C,0.4277,45.075,1
C,0.6371,25.426,0
Si,0.4177,54.94,1
C,0.5536,27.019,0
C,0.2181,40.517,1
Si,0.2181,85.591,1
C,0.3661,31.327,0
C,0.4293,25.67,1
Si,0.6475,45.957,1
C,0.7848,28.353,0
Si,0.2181,78.756,1
Si,0.3141,72.021,0
Si,0.4932,48.007,0
C,0.2181,58.743,1
C,0.4171,40.956,0
Si,0.2181,53.856,1
C,0.3561,34.82,0
Si,0.2181,60.32,1
C,0.2181,57.668,1
C,0.4111,42.895,0
C,0.4321,35.264,1
Si,0.4328,77.489,1
Si,0.2181,58.003,1
Si,0.3205,54.98,0
Si,0.5156,0.84897,0
Si,0.5156,54.131,0
C,0.2181,58.828,1
C,0.4354,38.083,0
Si,0.4229,48.698,1
C,0.2181,42.235,1
Si,0.4262,44.068,1
Si,0.2181,66.206,1
Si,0.6457,59.673,1
Si,0.2181,74.333,1
C,0.3654,46.422,0
C,0.5301,28.331,0
C,0.2181,48.85,1
Si,0.4314,71.178,1
Si,0.2181,52.81,1
Si,0.3148,44.334,0
Si,0.4315,44.574,1
C,0.2181,40.79,1
C,0.2181,47.823,1
C,0.4174,39.662,0
Si,0.4084,51.862,1
Si,0.4215,64.368,1
Si,0.5642,51.292,0
Si,0.4193,51.078,1
C,0.4212,38.872,1
C,0.2181,35.467,1
C,0.2181,60.275,1
Si,0.4044,48.909,0
Si,0.2181,90.469,1
C,0.3738,45.6,0
Si,0.2181,47.087,1
C,0.2965,26.997,0
C,0.2181,49.647,1
C,0.3825,39.004,0
C,0.2181,62.078,1
Si,0.2181,69.126,1
Si,0.427,44.534,0
Si,0.2181,44.828,1
C,0.2181,28.919,1
Si,0.2181,80.699,1
C,0.2181,38.83,1
Si,0.2181,60.102,1
C,0.3647,39.96,0
C,0.2181,51.6,1
Si,0.3695,41.096,0
C,0.5847,26.846,0
C,0.2181,54.522,1
Si,0.4323,55.647,1
C,0.2181,28.734,1
C,0.2181,53.496,1
Si,0.4134,42.67,0
C,0.4266,29.848,1
Si,0.2181,86.821,1
Si,0.4147,0,0
Si,0.4147,81.922,0
Si,0.8425,49.473,0
Si,0.2181,41.487,1
C,0.2181,29.36,1
C,0.2181,25.698,1
Si,0.2181,45.748,1
C,0.3413,34.781,0
Si,0.2181,77.069,1
C,0.3455,25.073,0
Si,0.2181,45.8,1
Si,0.2181,50.933,1
Si,0.4317,59.741,1
Si,0.4333,67.981,1
C,0.6128,56.69,0
Si,0.2181,52.543,1
Si,0.435,0,0
Si,0.435,52.088,0
Si,0.6521,41.226,0
C,0.393,33.044,1
C,0.4187,43.58,1
Si,0.4323,44.884,1
C,0.2181,50.816,1
C,0.6131,26.121,1
C,0.2181,45.571,1
Si,0.2181,50.262,1
C,0.2631,35.173,0
C,0.2181,50.346,1
Si,0.4333,66.857,1
Si,0.4332,72.886,1
C,0.4253,42.519,1
Si,0.4333,49.523,1
Si,0.2181,93.677,1
C,0.3939,55.486,0
C,0.2181,49.278,1
C,0.2181,26.163,1
Si,0.6471,58.063,1
Si,0.7656,54.619,0
Si,0.2181,47.046,1
C,0.2613,27.586,0
Si,0.4235,45.109,1
Si,0.2181,75.305,1
C,0.2181,58.889,1
Si,0.2181,47.558,1
C,0.6174,38.384,1
Si,0.6361,67.134,1
C,0.7951,48.041,0
C,0.2181,48.178,1
C,0.2181,59.454,1
C,0.4188,25.706,0
C,0.2181,48.197,1
C,0.6397,25.202,0
C,0.2181,53.178,1
Si,0.3972,41.853,0
Si,0.6452,60.051,1
C,0.2181,30.795,1
Si,0.2181,83.025,1
Si,0.4113,52.495,0
Si,0.2181,41.298,1
C,0.4022,26.341,0
Si,0.2181,48.706,1
Si,0.2181,74.986,1
C,0.4318,42.965,1
Si,0.4302,49.899,1
C,0.7554,27.283,0
C,0.2181,56.799,1
C,0.4111,39.333,0
C,0.2181,29.404,1
C,0.3905,0,0
C,0.3905,26.287,0
C,0.2181,27.667,1
C,0.4226,40.872,1
Si,0.2181,62.676,1
C,0.2181,56.856,1
Si,0.2181,91.865,1
C,0.5789,43.937,0
C,0.7693,36.544,0
C,0.4235,28.146,1
C,0.2181,43.11,1
Si,0.2181,95.594,1
Si,0.4169,82.236,0
Si,0.8282,0,0
Si,0.8282,65.424,0
C,0.2181,64.272,1
C,0.2181,41.452,1
Si,0.2181,67.76,1
Si,0.4337,66.112,0
Si,0.4119,44.123,1
Si,0.2181,81.517,1
Si,0.3051,63.707,0
C,0.4365,33.511,0
Si,0.4152,57.533,1
C,0.2181,61.069,1
C,0.4095,43.253,0
C,0.2181,63.912,1
C,0.4361,44.565,0
Si,0.2181,48.753,1
C,0.2181,37.251,1
C,0.2181,29.601,1
Si,0.622,59.252,1
Si,0.2181,60.764,1
Si,0.358,41.592,0
C,0.5078,25.442,0
Si,0.2181,76.437,1
C,0.3033,56.326,0
C,0.433,27.271,1
Si,0.4077,40.917,1
C,0.5534,31.189,0
Si,0.2181,80.886,1
Si,0.3967,59.816,0
C,0.78,38.503,0
C,0.2181,27.78,1
C,0.4328,42.262,1
Si,0.2181,50.257,1
C,0.2599,26.791,0
Si,0.2181,48.809,1
Si,0.5921,43.107,1
C,0.2181,42.937,1
C,0.5765,25.822,0
C,0.2181,60.389,1
C,0.4013,28.544,0
C,0.2181,28.157,1
Si,0.2181,66.284,1
Si,0.3581,53.729,0
Si,0.4313,62.865,1
C,0.6109,42.499,0
C,0.2181,65.4,1
Si,0.4094,45.645,0
C,0.4283,37.046,1
C,0.2181,29.861,1
Si,0.2181,76.036,1
Si,0.3719,44.906,0
C,0.2181,30.028,1
C,0.2181,49.982,1
C,0.3959,43.149,0
C,0.2181,29.895,1
C,0.2181,39.229,1
Si,0.2181,84.384,1
C,0.4176,51.318,0
C,0.2181,29.271,1
C,0.4217,27.264,1
Si,0.5961,45.049,1
C,0.4209,30.049,1
Si,0.4179,62.756,1
C,0.6753,33.697,0
Si,0.4268,40.402,1
Si,0.2181,71.877,1
C,0.2921,59.02,0
C,0.2181,55.452,1
C,0.4259,40.61,1
C,0.6491,35.733,1
Si,0.2181,60.561,1
Si,0.3128,48.879,0
Si,0.2181,62.156,1
Si,0.4296,44.265,1
Si,0.2181,81.149,1
C,0.4211,54.613,0
Si,0.2181,41.138,1
C,0.3034,28,0
C,0.6169,27.636,1
C,0.4286,38.186,1
C,0.2181,40.208,1
C,0.3421,30.962,0
C,0.6342,25.692,1
C,0.2181,55.358,1
Si,0.375,44.707,0
Si,0.6219,47.241,1
C,0.2181,63.2,1
Si,0.4176,42.245,0
Si,0.2181,56.864,1
Si,0.3022,42.965,0
C,0.4247,35.939,0
Si,0.413,58.326,1
C,0.2181,54.47,1
C,0.2181,32.959,1
C,0.2181,60.646,1
Si,0.4139,46.26,0
Si,0.6482,46.139,1
Si,0.2181,65.364,1
C,0.2181,34.314,1
Si,0.4292,71.453,1
C,0.5958,27.754,0
Si,0.2181,49.306,1
Si,0.2181,74.611,1
C,0.3448,38.922,0
C,0.2181,36.063,1
Si,0.2181,82.569,1
Si,0.4142,48.18,0
Si,0.4161,44.7,1
C,0.2181,50.308,1
C,0.6346,41.449,1
Si,0.2181,59.372,1
C,0.431,28.923,0
C,0.2181,54.335,1
C,0.3818,29.109,0
Si,0.2181,84.123,1
Si,0.31,67.328,0
C,0.4506,33.031,0
Si,0.2181,66.886,1
C,0.2828,41.757,0
C,0.8249,31.4,1
C,0.2181,44.009,1
C,0.6444,28.124,1
Si,0.6353,61.237,1
C,0.4293,25.333,1
Si,0.6405,45.89,1
Si,0.4283,59.055,1
Si,0.2181,42.545,1
Si,0.2181,93.577,1
C,0.4104,34.745,0
Si,0.2181,48.689,1
C,0.4216,27.936,0
C,0.4325,27.287,1
Si,0.4292,56.012,1
C,0.2181,40.942,1
C,0.2181,34.108,1
Si,0.2181,86.902,1
C,0.6791,30.725,0
C,0.2181,42.693,1
C,0.426,50.585,1
C,0.4317,46.215,1
C,0.2181,26.472,1
Si,0.6249,45.753,1
C,0.4217,46.423,1
C,0.2181,46.913,1
C,0.2181,25.631,1
C,0.4317,59.013,1
C,0.7355,27.389,0
Si,0.2181,87.905,1
C,0.5417,29.751,0
Si,0.3716,45.07,0
Si,0.2181,65.613,1
C,0.3281,53.176,0
C,0.8595,0,0
C,0.8595,27.525,0
C,0.2181,44.133,1
C,0.3524,0,0
C,0.3524,40.413,0
C,0.5592,28.61,0
C,0.5803,25.122,1
C,0.2181,50.232,1
Si,0.431,70.015,1
C,0.2181,54.598,1
Si,0.6427,53.407,1
C,0.2181,36.212,1
Si,0.4312,44.666,1
C,0.2181,27.111,1
Si,0.2181,47.16,1
C,0.6412,26.478,1
C,0.2181,50.927,1
Si,0.2181,48.641,1
C,0.2181,51.709,1
C,0.3797,45.244,0
Si,0.2181,61.112,1
Si,0.2181,85.823,1
C,0.3672,63.163,0
C,0.2181,48.908,1
C,0.3702,33.082,0
C,0.2181,47.174,1
Si,0.4212,67.545,1
Si,0.2181,55.974,1
C,0.3327,26.538,0
C,0.4192,35.932,1
C,0.2181,40.523,1
Si,0.2181,77.125,1
Si,0.3401,45.396,0
Si,0.4303,41.368,1
C,0.4302,47.037,1
Si,0.4158,45.048,1
C,0.5627,33.402,0
C,0.4193,41.05,1
C,0.7194,27.226,0
Si,0.2181,42.373,1
C,0.4157,41.952,1
Si,0.2181,71.725,1
C,0.4027,30.489,0
Si,0.2181,72.288,1
C,0.3324,34.267,0
Si,0.2181,45.515,1
C,0.2534,35.761,0
Si,0.2181,45.024,1
Si,0.3326,0.54649,0
Si,0.3326,44.477,0
Si,0.3994,52.594,1
Si,0.4203,47.689,1
C,0.4191,41.698,1
Si,0.2181,64.337,1
C,0.2181,48.158,1
Si,0.4321,46.172,1
Si,0.4227,49.519,1
Si,0.4329,59.063,1
C,0.6128,37.62,0
C,0.2181,34.659,1
Si,0.2181,41.6,1
C,0.3458,33.247,0
C,0.2181,58.001,1
C,0.436,0,0
C,0.436,36.219,0
C,0.2181,33.306,1
Si,0.4311,61.531,1
Si,0.2181,81.632,1
Si,0.3635,45.763,0
C,0.2181,25.896,1
C,0.4282,38.588,1
C,0.2181,33.349,1
Si,0.427,41.87,1
Si,0.2181,40.072,1
C,0.3504,25.387,0
C,0.4005,25.609,1
Si,0.4325,70.922,1
C,0.7563,26.829,0
Si,0.2181,54.481,1
Si,0.2181,76.129,1
C,0.3086,56.974,0
Si,0.2181,44.74,1
C,0.2181,37.11,1
Si,0.4266,50.011,1
Si,0.4327,52.227,1
C,0.6163,25.49,0
C,0.2181,63.16,1
C,0.4186,47.611,0
C,0.4329,51.636,1
C,0.4186,25.295,1
Si,0.4317,67.995,1
C,0.5668,48.98,0
Si,0.4207,75.324,1
C,0.2181,32.794,1
C,0.3596,0.29722,0
C,0.3596,30.497,0
Si,0.4271,43.317,1
C,0.2181,44.002,1
C,0.3548,26.3,0
C,0.4271,28.654,1
C,0.6206,36.054,1
Si,0.2181,62.694,1
Si,0.3733,0,0
Si,0.3733,62.006,0
