# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.2186,62.22,1
O,0.3544,48.05,0
O,0.4194,20.377,1
O,0.2186,62.592,1
Ti,0.4193,44.219,0
O,0.4194,26.01,1
O,0.4315,41.636,1
O,0.7093,26.53,0
O,0.6248,38.912,1
O,0.2186,52.752,1
O,0.2186,70.001,1
Ti,0.6164,40.211,0
O,0.8333,25.461,0
O,0.4232,39.079,1
O,0.578,26.094,0
Ti,0.2186,43.896,1
O,0.4328,25.663,1
O,0.5711,0,0
O,0.5711,22.251,0
Ti,0.6314,58.49,1
O,0.2186,39.364,1
O,0.4213,20.915,1
O,0.2186,42.1,1
O,0.4245,30.557,0
O,0.6126,22.651,0
O,0.2186,51.852,1
O,0.3722,29.338,0
Ti,0.4309,54.188,1
O,0.4555,35.911,0
O,0.5198,26.569,0
Ti,0.2186,79.037,1
O,0.6494,21.319,0
O,0.3682,22.462,0
O,0.2186,51.074,1
O,0.2186,27.303,1
O,0.431,69.392,1
Ti,0.4327,47.418,1
O,0.591,19.156,1
Ti,0.2186,65.343,1
O,0.3264,41.282,0
O,0.2186,58.216,1
O,0.4355,0.51905,0
O,0.4355,55.697,0
O,0.2186,72.364,1
O,0.6954,26.071,0
O,0.6308,26.584,1
O,0.7714,23.292,0
O,0.2186,19.223,1
O,0.6199,34.339,1
O,0.9252,0,0
O,0.9252,22.743,0
Ti,0.2186,72.031,1
Ti,0.3937,57.13,0
O,0.4243,27.001,1
O,0.5501,21.126,0
O,0.641,23.15,1
O,0.4023,19.623,1
O,0.7814,19.859,1
O,0.4305,22.973,1
O,0.6122,25.716,1
Ti,0.2186,42.19,1
O,0.3728,19.308,1
O,0.2186,24.327,1
O,0.2812,0,0
O,0.2812,22.267,0
O,0.4272,51.809,1
O,0.2186,34.255,1
O,0.2186,36.142,1
O,0.2186,48.508,1
O,0.6453,38.196,1
O,0.2186,36.18,1
Ti,0.2186,50.704,1
O,0.4117,50.921,1
O,0.2186,44.793,1
O,0.4173,0.1649,0
O,0.4173,42.628,0
Ti,0.4206,45.46,1
O,0.7598,34.08,1
O,0.2186,31.412,1
O,0.3469,26.254,0
O,0.2186,36.16,1
O,0.4318,20.232,1
O,0.2186,35.65,1
O,0.4153,25.089,0
O,0.6287,25.619,1
O,0.2186,49.194,1
O,0.4197,29.456,1
O,0.2186,43.17,1
O,0.3971,20.281,0
Ti,0.2186,86.957,1
Ti,0.25,65.073,0
Ti,0.4019,40.182,1
Ti,0.6133,39.319,1
Ti,0.2186,41.04,1
O,0.6089,40.793,1
O,0.7904,24.553,0
Ti,0.2186,56.387,1
O,0.1981,22.986,0
O,0.3367,30.753,1
O,0.4032,25.923,1
Ti,0.5485,47.186,1
O,0.2186,28.406,1
O,0.425,49.214,1
O,0.6136,0,0
O,0.6136,43.736,0
Ti,0.6331,53.652,1
O,0.6145,31.31,0
O,0.3929,0,0
O,0.3929,20.858,0
O,0.2186,31.993,1
Ti,0.2186,47.305,1
O,0.2186,27.524,1
O,0.3923,0.28196,0
O,0.3923,22.501,0
O,0.426,31.534,1
O,0.6326,56.55,1
O,1.336,0,0
O,1.336,22.577,0
Ti,0.4302,68.25,1
Ti,0.4342,60.296,0
O,0.4451,21.455,0
Ti,0.2186,83.564,1
O,0.08944,21.412,0
O,0.1865,42.054,0
O,0.1416,27.214,0
O,0.3913,22.897,1
O,0.2186,28.775,1
O,0.3306,22.681,0
O,0.5989,22.9,1
O,0.4285,42.502,1
O,0.6405,21.358,0
O,0.2186,23.977,1
Ti,0.2186,70.65,1
O,0.4308,43.696,1
O,0.5864,33.599,0
O,0.2186,72.512,1
O,0.4213,0,0
O,0.4213,70.458,0
O,1.042,27.593,0
Ti,0.4294,67.945,1
Ti,0.3703,52.917,0
O,0.188,23.14,0
Ti,0.2186,56.671,1
O,0.2186,58.805,1
O,0.3547,25.5,0
O,0.6494,41.23,1
O,0.8366,23.113,0
O,0.8251,23.543,1
Ti,0.2186,48.335,1
O,0.3187,31.469,0
O,0.4324,19.721,1
O,0.2186,54.774,1
O,0.3826,21.18,0
O,0.3432,23.738,0
O,0.4322,49.797,1
O,0.5861,26.781,0
O,0.4295,52.418,1
O,0.4025,55.899,1
O,0.7731,35.896,0
O,0.2186,21.991,1
O,0.4281,33.393,1
O,0.2186,46.586,1
O,0.3223,38,0
O,0.2186,34.42,1
O,0.3065,25.278,0
O,0.6337,28.909,1
O,0.4322,34.212,1
O,0.6583,22.878,0
O,0.2186,49.632,1
O,0.4129,0.28385,0
O,0.4129,47.348,0
O,0.4136,22.627,1
Ti,0.2186,68.845,1
Ti,0.1858,57.638,0
Ti,0.1153,56.284,0
O,0.2186,39.413,1
O,0.3631,34.41,0
O,0.4099,38.145,1
O,0.2186,66.031,1
O,0.3901,46.699,0
O,0.641,26.633,0
O,0.2186,32.147,1
O,0.2186,66.758,1
O,0.3987,0,0
O,0.3987,64.522,0
Ti,0.2186,66.035,1
O,0.3984,34.463,1
O,0.2186,19.838,1
O,0.2186,34.659,1
O,0.6172,33.259,1
O,0.2186,48.121,1
O,0.3047,0.51077,0
O,0.3047,26.356,0
O,0.4317,56.562,1
O,0.6241,33.869,1
O,0.2186,81.476,1
Ti,0.4367,39.198,0
O,0.6138,21.658,0
Ti,0.4018,42.652,1
O,0.4806,20.742,0
O,0.4326,27.776,1
O,0.6425,0.57408,0
O,0.6425,25.202,0
O,0.2186,78.508,1
O,0.2186,50.167,1
O,0.4299,38.79,0
O,1.032,21.405,0
O,0.4168,22.986,1
O,0.6342,42.615,1
O,1.248,22.55,0
O,0.2186,45.814,1
O,0.3217,0.86732,0
O,0.3217,42.947,0
Ti,0.4327,65.294,1
O,0.5959,24.618,0
O,0.2186,25.25,1
O,0.327,0,0
O,0.327,23.247,0
O,0.4262,51.069,1
O,0.6311,31.168,0
O,0.4178,40.29,1
O,0.2186,27.983,1
O,0.3765,21.491,0
O,0.4251,28.947,1
O,0.5777,21.236,0
O,0.5341,36.043,1
O,0.6335,30.555,1
O,0.4272,25.237,1
O,0.7993,19.261,1
Ti,0.4298,46.698,1
Ti,0.2186,66.398,1
O,0.1905,26.172,0
O,0.4219,41.833,1
O,0.2186,66.429,1
Ti,0.3902,57.031,1
O,0.4301,43.486,1
O,0.5964,32.39,0
O,0.2186,64.43,1
O,0.3883,24.718,0
Ti,0.2186,97.993,1
O,0.2186,40.697,1
O,0.3158,26.042,0
O,0.5975,21.28,1
O,0.2186,22.529,1
O,0.6234,25.057,1
O,0.4157,19.128,1
O,0.2186,71.397,1
O,0.4188,55.166,0
Ti,0.2186,58.573,1
O,0.2247,30.278,0
O,0.2338,0,0
O,0.2338,29.629,0
O,0.2927,0.1244,0
O,0.2927,29.505,0
O,0.2186,67.394,1
O,0.3946,45.849,0
O,0.2186,63.103,1
O,0.3709,48.823,0
O,1.241,0,0
O,1.241,19.694,0
O,0.2186,20.969,1
O,0.4261,27.213,1
Ti,0.593,43.258,1
O,0.6917,21.597,0
O,0.2186,35.473,1
Ti,0.4232,48.395,1
O,0.4718,28.78,0
O,0.2186,30.008,1
O,0.3861,23.103,0
O,0.4244,27.953,1
O,0.7416,23.061,1
O,0.2186,72.116,1
Ti,0.4105,51.68,0
O,0.8118,19.151,0
Ti,0.2186,81.22,1
O,0.746,28.669,0
O,0.2186,52.293,1
O,0.3407,37.048,0
O,0.5689,33.602,1
Ti,0.2186,58.629,1
O,0.2961,24.511,0
O,0.4056,39.71,1
O,0.4305,46.089,1
O,0.7583,21.61,0
Ti,0.4324,75.24,1
Ti,0.4952,54.471,0
O,0.2186,38.075,1
O,0.3266,0,0
O,0.3266,36.04,0
Ti,0.4224,52.213,1
O,0.2186,22.942,1
O,0.6121,24.547,1
Ti,0.2186,45.561,1
O,0.3935,29.144,0
O,0.4294,54.254,1
O,0.847,29.12,1
O,0.2186,71.972,1
Ti,0.4337,52.486,0
O,0.6522,28.915,0
Ti,0.2186,45.327,1
Ti,0.2186,70.987,1
Ti,0.2112,59.181,0
O,0.4296,59.76,1
O,0.6384,49.407,0
O,0.4323,64.216,1
O,0.8133,44.799,0
Ti,0.2186,75.49,1
O,0.4982,23.483,0
O,0.2186,78.475,1
O,0.4194,56.678,0
Ti,0.2186,72.173,1
O,0.3623,20.985,0
O,0.3213,20.536,0
O,0.6263,25.561,1
O,0.2186,53.353,1
O,0.5724,19.111,0
O,0.6334,36.24,1
O,0.5949,28.544,1
O,0.4024,26.678,1
O,0.4318,21.372,1
O,0.6348,30.762,1
O,0.8169,20.809,1
O,0.4144,48.72,1
O,0.5897,21.218,1
O,0.8089,27.745,1
O,0.2186,33.355,1
O,0.2957,23.283,0
O,0.4196,67.793,1
O,0.431,66.899,1
O,0.2186,40.729,1
O,0.3104,36.53,0
O,0.4992,19.244,0
O,0.4209,28.433,1
Ti,0.2186,68.155,1
Ti,0.2186,39.239,1
O,0.3782,45.481,1
O,0.4309,57.536,1
O,0.5467,23.521,0
O,0.2186,76.327,1
O,0.435,0,0
O,0.435,73.453,0
O,0.6524,49.515,0
O,0.8315,25.371,0
Ti,0.4224,45.554,1
Ti,0.2186,62.068,1
O,0.6072,24.665,1
O,0.2186,25.251,1
Ti,0.6446,44.675,1
O,0.2186,34.069,1
O,0.3794,27.86,0
O,0.6315,27.291,1
O,0.2186,49.758,1
O,0.4318,29.105,0
O,0.2186,34.481,1
O,0.3127,0,0
O,0.3127,32.476,0
O,0.4235,48.69,1
O,0.2186,50.567,1
O,0.3811,41.939,0
O,0.4306,43.174,1
O,0.574,21.226,0
O,0.2186,33.268,1
O,0.4082,0,0
O,0.4082,30.035,0
Ti,0.4232,40.592,1
O,0.4292,38.734,1
O,0.4258,20.15,1
O,0.2186,21.953,1
O,0.8081,22.601,1
O,0.9323,0.55003,0
O,0.9323,20.051,0
O,0.2186,21.093,1
O,0.2186,56.9,1
O,0.4352,35.18,0
O,0.2186,26.89,1
O,0.3324,0,0
O,0.3324,22.924,0
O,0.4255,33.073,1
O,0.4019,36.847,1
O,0.5338,23.149,0
O,0.4184,46.331,1
O,0.2186,53.242,1
O,0.419,29.584,1
O,0.2186,63.742,1
Ti,0.3715,41.568,0
O,0.2186,49.813,1
O,0.3288,26.442,0
O,0.4357,0.48302,0
O,0.4357,23.169,0
Ti,0.4323,39.185,1
O,0.6236,40.389,1
O,0.3889,42.196,1
O,0.5451,0.11218,0
O,0.5451,36.644,0
O,0.7455,22.984,0
O,0.8226,33.073,1
O,0.9759,23.102,0
O,0.3976,26.632,1
O,0.2186,24.188,1
O,0.2186,62.4,1
O,0.6368,41.659,1
O,0.8221,25.816,0
O,0.8403,35.583,1
O,1.033,0,0
O,1.033,31.32,0
O,0.2186,22.01,1
O,0.4306,58.778,1
O,0.8313,20.518,0
O,0.2186,52.797,1
O,0.2464,0.63712,0
O,0.2464,29.421,0
Ti,0.2186,44.789,1
Ti,0.3624,42.727,1
O,0.6376,38.63,1
O,0.9278,27.271,0
Ti,0.4328,47.185,1
O,0.2186,36.234,1
O,0.3008,0,0
O,0.3008,33.445,0
O,0.413,37.823,1
Ti,0.393,61.155,1
O,0.2186,43.797,1
O,0.3115,34.599,0
O,0.2186,39.186,1
O,0.2186,61.754,1
O,0.2186,36.475,1
O,0.4107,31.892,0
O,0.2186,33.095,1
O,0.3026,0.25306,0
O,0.3026,27.816,0
O,0.4233,26.659,1
O,0.2186,33.828,1
O,0.2186,22.401,1
O,0.5998,34.942,1
Ti,0.4022,48.013,1
O,0.5554,21.126,0
O,0.2186,33.109,1
O,0.8354,27.672,1
O,0.2186,22.544,1
O,0.359,0,0
O,0.359,19.689,0
Ti,0.4278,39.305,1
O,0.6122,26.87,0
O,0.6041,23.248,1
O,0.428,60.116,1
O,0.7965,23.242,0
O,0.2186,27.933,1
O,0.4251,25.383,1
O,0.5493,20.42,0
O,0.2186,47.688,1
O,0.3788,41.495,0
O,0.4195,25.353,1
Ti,0.2186,58.947,1
O,0.2428,34.741,0
Ti,0.6279,43.536,1
Ti,0.2186,48.508,1
O,0.4259,24.917,1
O,0.6498,20.227,1
Ti,0.4316,77.628,1
O,0.4379,39.063,0
O,0.2567,0,0
O,0.2567,20.215,0
Ti,0.2186,40.475,1
O,0.2186,29.889,1
O,0.4142,0,0
O,0.4142,19.406,0
Ti,0.4324,74.602,1
O,0.466,40.926,0
Ti,0.2186,66.885,1
Ti,0.2227,47.105,0
O,0.3948,49.093,1
O,0.5946,52.564,1
Ti,0.2186,91.911,1
O,0.1334,43.658,0
O,0.2186,46.463,1
O,0.3444,24.375,0
O,0.6374,24.205,1
O,0.2186,39.441,1
O,0.3205,0,0
O,0.3205,37.441,0
O,0.5391,27.283,0
O,0.4213,40.668,1
Ti,0.2186,60.055,1
O,0.2442,32.589,0
O,0.423,0.63234,0
O,0.423,22.197,0
O,0.8286,21.672,1
O,0.2186,64.945,1
O,0.3751,57.346,0
O,0.7538,43.158,0
O,0.407,20.043,1
O,0.8344,19.405,1
O,0.2186,32.503,1
O,0.4306,32.587,1
O,0.2186,28.51,1
O,0.3856,0,0
O,0.3856,24.675,0
O,0.4256,36.198,1
O,0.2186,68.437,1
O,0.4147,44.002,0
O,0.7421,25.061,0
O,0.2186,29.283,1
O,0.6079,43.677,1
O,0.7837,33.55,0
O,0.6136,24.519,1
Ti,0.2186,61.117,1
O,0.3042,42.352,0
Ti,0.4315,46.29,1
O,0.2186,43.08,1
O,0.3101,20.513,0
O,0.3943,0.14583,0
O,0.3943,20.367,0
O,0.4298,51.393,1
O,0.4298,34.323,1
O,0.5989,23.523,0
Ti,0.4325,40.338,1
O,0.5378,23.247,1
O,0.4292,34.051,1
O,0.2186,76.367,1
O,0.4049,59.29,0
O,0.593,54.366,0
O,0.7994,21.51,0
O,0.4068,20.591,1
O,0.4318,21.287,1
O,0.6216,35.14,1
O,0.4302,46.96,1
O,0.4326,22.495,1
O,0.2186,27.322,1
O,0.2186,21.262,1
O,0.64,21.579,1
O,0.2186,53.384,1
O,0.2186,40.953,1
Ti,0.2186,43.264,1
O,1.003,23.375,1
Ti,0.2186,75.055,1
O,0.5288,38.437,0
Ti,0.2186,41.539,1
O,0.2091,20.23,0
O,0.3979,43.228,1
O,0.5784,19.559,0
Ti,0.6189,54.022,1
O,0.6388,37.938,0
O,0.6314,52.909,1
O,0.8132,29.276,0
Ti,0.2186,71.504,1
O,0.1978,22.401,0
Ti,0.6339,39.288,1
O,0.4322,69.26,1
O,0.6397,43.165,0
O,0.4294,43.32,1
O,0.6,31.098,0
O,0.2186,38.221,1
O,0.3793,31.515,0
O,0.2186,48.17,1
O,0.2186,63.491,1
O,0.3506,0.21127,0
O,0.3506,25.411,0
O,0.1344,22.499,0
Ti,0.2186,68.654,1
O,0.3338,19.785,0
Ti,0.4119,43.381,1
O,0.4756,24.775,0
Ti,0.4163,65.024,1
Ti,0.4256,58.778,0
O,0.4538,42.072,0
O,0.2186,73.292,1
O,0.3907,50.423,0
O,0.7369,28.927,0
Ti,0.2186,58.719,1
O,0.4091,25.459,0
Ti,0.3885,40.773,1
O,0.2186,20.139,1
O,0.4288,32.086,1
Ti,0.6023,41.123,1
O,0.2186,72.012,1
O,0.4262,22.246,1
O,0.6271,20.236,1
Ti,0.2186,59.363,1
O,0.269,22.179,0
Ti,0.3956,50.038,1
Ti,0.2186,64.153,1
O,0.5705,22.72,0
O,0.6332,24.983,1
O,0.4017,35.634,1
O,0.5331,19.26,0
O,0.2186,71.714,1
O,0.3837,44.085,0
O,0.2186,34.724,1
Ti,0.5621,42.946,1
O,0.2186,23.909,1
O,0.4226,49.296,1
O,0.9322,23.696,0
O,0.2186,36.827,1
O,0.6512,59.556,1
O,0.2186,43.701,1
O,0.3635,29.192,0
O,0.2186,80.58,1
O,1.027,20.557,0
Ti,0.4129,72.601,1
Ti,0.2186,52.741,1
O,0.3738,19.522,0
O,0.2186,76.657,1
O,0.2186,27.707,1
O,0.2186,58.789,1
O,0.4055,24.789,1
O,0.2186,42.834,1
O,0.2186,74.979,1
O,0.429,54.209,0
O,0.4305,19.635,1
O,0.6247,23.786,1
O,0.2186,47.092,1
O,0.2186,58.512,1
O,0.3959,48.375,0
O,0.5789,34.469,1
O,0.2186,24.113,1
Ti,0.3975,61.819,1
O,0.418,40.916,1
O,0.2186,78.588,1
O,0.6255,20.554,0
O,0.4181,35.11,0
O,0.5587,22.161,0
O,0.627,29.241,1
Ti,0.2186,82.21,1
O,0.2785,31.427,0
Ti,0.2186,61.058,1
O,0.4324,23.916,1
Ti,0.2186,45.909,1
O,0.2516,19.563,0
O,0.4301,21.385,1
O,0.2186,72.211,1
O,0.4054,65.375,0
O,0.9254,31.252,0
O,0.8132,20.314,0
O,0.4311,35.581,1
O,0.6092,30.357,0
Ti,0.2186,74.835,1
O,0.432,54.493,1
O,0.2186,25.841,1
O,0.3122,0,0
O,0.3122,21.488,0
O,0.4231,24.734,1
O,0.2186,60.4,1
O,0.4586,23.838,0
O,0.634,43.154,1
O,0.8995,19.274,0
O,0.626,54.777,1
O,0.2186,68.535,1
O,0.3718,42.15,0
O,0.7149,20.708,0
O,0.6088,20.696,1
O,0.2186,54.536,1
O,0.3854,0,0
O,0.3854,50.98,0
O,0.5986,21.364,0
O,0.2186,39.561,1
Ti,0.4308,58.354,1
O,0.4389,22.672,0
O,0.2186,25.484,1
O,0.4264,25.627,1
Ti,0.2186,42.322,1
O,0.2186,39.359,1
O,0.4213,33.229,1
Ti,0.4288,58.207,1
O,0.4991,19.354,0
O,0.2186,25.143,1
O,0.4268,19.401,1
O,0.6189,40.113,1
Ti,0.41,58.101,1
O,0.4049,23.07,0
O,0.3368,0.90493,0
O,0.3368,19.559,0
O,1.011,24.555,1
O,0.6252,19.888,1
O,0.4321,32.206,1
Ti,0.6274,57.323,1
O,0.6288,38.949,0
O,0.4322,22.186,1
Ti,0.6395,40.444,1
Ti,0.4313,65.08,1
O,0.4444,39.496,0
O,0.5483,44.185,1
O,0.6919,26.612,0
O,0.2186,26.906,1
Ti,0.4262,39.102,1
Ti,0.2186,43.028,1
O,0.3713,34.348,1
Ti,0.4323,64.998,1
O,0.4345,27.888,0
O,0.4369,24.525,0
O,0.6274,30.784,1
Ti,0.2186,57.541,1
O,0.342,19.045,1
O,0.6187,30.41,1
Ti,0.2186,89.638,1
O,0.09232,20.365,0
O,0.09036,23.832,0
O,0.3937,40.344,1
O,0.2186,31,1
O,0.2186,55.415,1
O,0.2186,30.522,1
O,0.2979,26.913,0
O,0.4792,19.611,0
O,0.2186,44.065,1
O,0.3106,0.32137,0
O,0.3106,41.744,0
O,0.8336,25.532,1
O,0.2186,28.035,1
O,0.2186,21.185,1
O,0.4284,57.833,1
O,0.8035,33.07,0
O,0.2186,45.064,1
O,0.3811,0,0
O,0.3811,40.358,0
O,0.2186,21.684,1
O,0.4282,43.397,1
O,0.5966,21.04,1
O,0.9347,19.632,1
O,0.2186,60.889,1
O,0.4275,0,0
O,0.4275,22.694,0
O,0.3645,35.765,0
O,0.2186,32.936,1
O,0.424,38.903,1
O,0.2186,21.135,1
O,0.6342,40.518,1
Ti,0.2186,50.063,1
O,0.3432,23.92,0
O,0.4514,19.662,1
O,0.2186,44.503,1
O,0.3345,19.799,0
O,0.2186,35.94,1
O,0.3248,0,0
O,0.3248,33.937,0
Ti,0.4231,50.412,1
O,0.5832,32.657,1
O,0.2186,32.224,1
Ti,0.3889,56.276,1
O,0.2718,26.566,0
O,0.1467,21.065,0
Ti,0.2186,78.509,1
O,0.2075,26.169,0
O,0.141,0,0
O,0.141,25.482,0
O,0.2406,35.835,0
O,0.2186,23.578,1
O,1.006,22.852,1
O,0.2186,30.12,1
O,0.6395,21.586,1
O,0.8318,19.612,1
O,0.2186,26.37,1
O,0.2807,22.839,0
O,0.6957,27.727,1
Ti,0.4327,57.557,1
O,0.5875,25.235,0
O,0.2186,52.568,1
O,0.2186,79.033,1
Ti,0.4366,57.69,0
O,0.4329,43.375,1
O,0.6464,24.378,1
O,0.2186,49.609,1
O,0.5482,19.289,0
O,0.4196,40.676,1
O,0.2186,46.181,1
O,0.3666,27.113,0
Ti,0.2186,57.737,1
O,0.3328,24.266,1
O,0.2186,29.431,1
O,0.2859,23.501,0
O,0.4253,26.01,1
O,0.5639,20.453,0
Ti,0.633,65.935,1
O,0.4123,61.678,1
O,0.2186,67.65,1
O,0.5148,23.342,0
O,0.3851,26.791,0
O,0.2186,19.989,1
O,0.4288,48.214,1
O,0.74,29.615,0
O,0.9212,0,0
O,0.9212,27.379,0
O,0.2186,55.526,1
O,0.6349,33.509,1
Ti,0.2186,60.375,1
O,0.3259,19.378,1
O,0.2186,65.861,1
O,0.4267,0.049131,0
O,0.4267,63.812,0
O,0.4311,43.749,1
O,0.7495,27.296,0
Ti,0.4327,66.999,1
Ti,0.4096,48.806,1
O,0.47,24.332,0
O,0.5492,0.3307,0
O,0.5492,20.623,0
O,0.4291,44.598,1
O,0.2186,30.745,1
O,0.4025,27.586,0
O,0.4248,36.047,1
O,0.2186,32.049,1
O,0.2186,25.617,1
O,0.426,24.681,1
O,0.6034,28.157,1
O,0.5742,35.059,1
O,0.2186,45.879,1
O,0.4203,21.8,1
O,0.2186,37.681,1
O,0.2186,36.614,1
Ti,0.2186,89.461,1
Ti,0.1691,62.975,0
O,0.2186,73.562,1
Ti,0.3973,44.737,0
Ti,0.2186,50.633,1
O,0.4248,21.004,0
O,0.4062,33.513,1
O,0.7973,19.504,1
O,0.6379,20.715,1
O,0.6234,27.103,1
Ti,0.4321,68.504,1
O,0.4888,31.84,0
Ti,0.2186,47.887,1
O,0.4054,27.232,0
Ti,0.2186,76.161,1
O,0.3607,41.759,0
Ti,0.2186,43.378,1
O,0.3707,22.123,1
O,0.4274,49.985,1
O,0.5696,33.494,1
O,0.4225,22.458,1
O,0.2186,37.8,1
Ti,0.2186,49.786,1
O,0.2186,23.982,1
O,0.2186,27.356,1
Ti,0.2186,57.244,1
O,0.212,25.692,0
O,0.2186,36.251,1
O,0.3007,28.1,0
O,0.2186,30.38,1
O,0.4249,32.429,1
O,0.6426,23.62,1
O,0.2186,58.516,1
O,0.2262,0.071173,0
O,0.2262,21.524,0
O,0.5558,19.815,0
O,0.2186,77.132,1
O,0.5949,23.368,0
O,0.2186,19.182,1
O,0.2186,58.516,1
O,0.2186,34.663,1
O,0.2186,33.188,1
Ti,0.424,56,1
O,0.4552,26.62,0
O,0.4954,22.606,0
O,0.2186,41.719,1
O,0.4214,35.07,1
O,0.6295,30.521,0
O,0.2186,50.412,1
O,0.3326,0.21777,0
O,0.3326,48.194,0
O,0.5495,31.369,0
O,0.4141,58.142,1
O,0.2186,46.576,1
Ti,0.3807,48.551,1
O,0.4524,22.148,0
O,0.2186,20.221,1
O,0.4282,21.497,1
O,0.6444,23.454,1
O,0.4127,40.046,1
Ti,0.2186,60.845,1
O,0.2186,63.458,1
O,0.619,39.956,1
O,0.804,30.715,0
Ti,0.2186,62.28,1
O,0.4345,23.857,0
O,0.3207,20.931,1
O,0.4104,37.637,1
O,0.7506,0,0
O,0.7506,23.955,0
O,0.6315,32.307,1
Ti,0.4311,58.137,1
O,0.4642,21.619,0
O,0.4318,44.13,1
O,0.6455,25.805,0
O,0.2186,71.529,1
O,0.3597,0,0
O,0.3597,21.666,0
Ti,0.4131,47.091,0
Ti,0.6181,45.005,0
O,0.8312,20.89,0
O,0.2186,58.969,1
O,0.3837,37.864,0
Ti,0.3791,42.735,1
O,0.2186,41.421,1
Ti,0.4323,58.998,1
Ti,0.4618,56.327,0
O,0.5767,27.716,0
O,0.4231,34.161,1
O,0.7911,21.305,0
Ti,0.4318,61.284,1
O,0.2186,39.553,1
O,0.2186,32.49,1
Ti,0.5295,48.327,1
O,0.505,30.975,0
O,0.2186,38.537,1
Ti,0.3896,53.309,1
O,0.4808,31.342,0
Ti,0.2186,69.528,1
O,0.2755,40.582,0
O,0.371,0.0026999,0
O,0.371,40.58,0
O,0.5896,19.126,0
O,0.2186,32.979,1
O,0.3004,23.892,0
O,0.4233,25.914,1
O,0.6225,19.069,1
O,0.538,26.356,1
Ti,0.2186,52.809,1
O,0.3448,27.867,1
Ti,0.2186,97.724,1
O,0.1817,23.62,0
O,0.2336,0.68598,0
O,0.2336,22.934,0
O,0.4104,19.355,0
Ti,0.2186,50.738,1
O,0.3495,35.099,1
O,0.2186,20.93,1
Ti,0.4326,71.768,1
O,0.4608,44.312,0
Ti,0.4121,70.508,1
O,0.4327,24.916,1
O,0.4023,25.526,1
O,0.2186,19.655,1
O,0.6264,24.818,1
Ti,0.2186,50.148,1
O,0.3509,19.001,1
O,0.2186,75.85,1
Ti,0.5399,41.216,0
O,0.7541,21.34,0
O,0.2186,37.642,1
O,0.4218,43.397,1
O,0.2186,47.434,1
O,0.4251,26.369,0
O,0.5876,24.739,0
Ti,0.2186,93.666,1
O,0.2615,41.906,0
O,0.4053,26.5,0
O,0.1819,20.366,0
Ti,0.2186,76.403,1
O,0.2186,29.079,1
O,0.4189,49.523,1
O,0.6401,35.496,1
O,0.6457,35.337,1
O,0.2186,48.489,1
O,0.4198,44.559,0
O,0.4237,41.251,1
O,0.4272,19.221,1
O,0.2186,41.733,1
O,0.4192,32.38,0
O,0.7593,19.014,0
O,0.2186,34.539,1
O,0.2186,22.366,1
O,0.2968,0,0
O,0.2968,20.354,0
O,0.4273,52.188,1
O,0.2186,24.488,1
Ti,0.2186,50.039,1
O,0.2186,51.394,1
O,0.2186,46.929,1
O,0.2186,33.578,1
O,0.3942,0,0
O,0.3942,30.433,0
O,0.4231,32.783,1
O,0.6012,27.634,0
O,0.2186,75.46,1
O,0.4369,68.875,0
O,0.9722,26.866,0
O,0.2186,39.725,1
O,0.3074,32.503,0
O,0.6296,20.734,1
O,0.2186,19.62,1
O,0.647,26.536,1
O,0.8546,20.9,1
O,0.2186,33.425,1
O,0.3603,23.13,0
O,0.2186,23.165,1
Ti,0.2186,42.055,1
Ti,0.5517,55.946,1
Ti,0.4187,62.584,1
O,0.4038,34.038,1
O,0.5651,24.525,1
O,0.2186,32.482,1
O,0.2956,0.24447,0
O,0.2956,30.237,0
O,0.7059,0,0
O,0.7059,21.869,0
Ti,0.4326,77.244,1
O,0.4279,57.314,0
O,0.1683,0,0
O,0.1683,29.503,0
O,0.3984,50.994,1
O,0.6857,32.382,0
O,0.6431,33.295,1
O,0.6425,23.463,1
O,0.2186,52.257,1
O,0.545,21.843,0
O,0.4193,31.837,1
O,0.8311,22.314,0
O,0.2186,48.246,1
O,0.4265,44.275,0
O,0.2186,22.445,1
O,0.5984,21.816,1
O,0.2186,75.596,1
O,0.4314,58.793,1
O,0.2186,61.776,1
O,0.3618,0,0
O,0.3618,58.019,0
O,0.5731,39.555,0
Ti,0.4165,42.322,1
Ti,0.2186,47.921,1
O,0.4755,24.796,1
O,0.5782,0.23995,0
O,0.5782,19.965,0
O,0.4306,35.585,1
O,0.2186,24.519,1
O,0.2186,24.575,1
O,0.8492,28.84,1
Ti,0.2186,42.842,1
O,0.3716,27.235,1
O,0.2186,25.08,1
O,0.338,0,0
O,0.338,22.256,0
Ti,0.4269,44.721,1
O,0.2186,39.592,1
O,0.32,20.353,0
O,0.4184,0,0
O,0.4184,19.375,0
O,0.2186,34.622,1
O,0.2186,29.421,1
O,0.2186,26.926,1
O,0.4262,40.911,1
O,1.042,20.305,0
O,0.2186,19.981,1
O,0.4283,34.239,1
O,0.6091,19.144,1
Ti,0.428,41.654,1
Ti,0.2186,86.606,1
Ti,0.1727,56.885,0
O,0.1235,35.988,0
O,0.4315,48.948,1
O,0.6285,27.708,0
O,0.2186,23.422,1
O,0.2186,28.718,1
O,0.4248,38.164,1
Ti,0.2186,64.509,1
O,0.3677,24.419,0
Ti,0.2186,88.527,1
Ti,0.431,74.49,1
O,0.6023,20.61,0
