# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
Si,0.7174,62.044,0
C,0.8632,46.688,0
Si,0.8287,48.203,1
Si,0.9943,42.869,1
C,1.121,32.969,0
C,1.315,0,0
C,1.315,27.536,0
Si,0.2181,149.93,1
C,0.7315,26.036,0
Si,0.515,63.177,0
Si,0.5869,59.332,1
C,0.7275,27.394,0
Si,0.2181,103.71,1
C,0.2608,38.774,0
C,0.07475,26.706,0
Si,0.2724,51.504,0
C,0.3248,29.596,0
Si,0.8567,137.55,1
C,1.031,29.937,0
C,1.238,49.128,1
Si,0.4334,235.73,1
C,1.253,38.854,0
C,0.7926,110.36,0
C,1.053,0,0
C,1.053,78.123,0
C,1.394,38.007,0
Si,0.2181,61.451,1
Si,1.224,75.706,1
Si,0.2181,164.92,1
C,0.4048,123.6,0
Si,1.558,53.351,0
C,0.3909,77.173,1
Si,0.4333,67.491,1
C,0.6531,26.253,0
C,0.6372,53.424,1
C,0.7965,0,0
C,0.7965,49.975,0
C,0.432,128.88,1
Si,0.611,60.688,0
Si,0.6376,40.792,1
C,1.478,61.117,1
Si,1.621,40.872,0
C,1.799,27.908,0
Si,0.433,129.74,1
C,1.035,28.165,0
C,0.8546,31.332,0
Si,0.7694,45.66,1
C,0.2181,77.844,1
Si,0.3037,54.396,0
Si,0.4284,62.224,1
C,0.5061,28.105,0
C,0.8185,49.824,1
Si,0.2181,73.753,1
C,0.3398,36.15,0
Si,0.769,50.428,1
C,0.4335,45.918,1
Si,0.8661,173.95,1
Si,1.408,69.118,0
Si,1.02,45.065,0
C,0.2181,39.393,1
C,0.6354,104.44,1
Si,0.2181,63.765,1
C,0.4193,39.908,1
Si,0.8272,111.98,1
C,1.303,30.908,0
Si,0.2181,210.17,1
C,1.035,28.01,0
C,0.3836,99.369,0
C,0.3765,38.235,1
Si,0.2181,95.716,1
C,0.3888,79.687,0
C,0.9121,25.669,0
C,0.6055,28.544,0
Si,0.4092,155.13,1
Si,0.7914,0.37433,0
Si,0.7914,133.55,0
C,1.009,43.249,0
C,0.2181,89.144,1
Si,0.3405,69.268,0
Si,0.4279,107.49,1
Si,0.5241,58.717,0
Si,0.6324,83.725,1
C,0.9298,34.05,0
C,0.2181,91.564,1
Si,0.5141,48.757,0
C,0.6261,51.722,1
C,1.046,33.919,1
Si,1.074,138.98,1
C,1.291,42.448,0
C,1.367,0,0
C,1.367,38.549,0
Si,1.225,45.245,0
C,0.2181,73.908,1
C,0.8154,35.231,1
Si,1.192,56.526,1
Si,1.284,45.282,0
Si,1.392,49.371,1
C,1.516,36.636,0
C,0.2181,156.33,1
C,1.108,59.73,0
C,1.292,26.791,0
C,0.37,30.501,0
Si,0.6438,51.102,1
C,0.2181,93.938,1
Si,0.6376,106.94,1
C,0.9824,40.222,0
Si,0.6419,160.73,1
Si,1.17,45.645,0
Si,0.8016,47.634,1
C,0.4349,93.295,1
Si,0.8589,145.02,1
Si,1.036,61.334,0
C,0.2181,45.457,1
C,0.2836,34.048,0
C,0.3919,0,0
C,0.3919,33.714,0
Si,1.196,44.163,1
Si,0.6477,60.635,1
Si,0.8392,84.252,1
Si,1.259,42.157,0
C,1.429,25.704,0
C,0.9425,55.518,1
Si,0.2181,77.206,1
C,0.3535,47.44,0
Si,0.4146,81.747,1
Si,0.6065,52.216,0
Si,0.5392,55.001,1
Si,0.4309,55.466,1
Si,0.8493,89.388,1
C,0.9334,64.029,0
Si,1.046,49.747,1
Si,0.6436,42.599,1
Si,0.8462,78.992,1
C,1.042,54.137,1
C,1.374,0.33392,0
C,1.374,29.939,0
C,0.2181,74.134,1
C,0.3705,69.403,0
Si,0.6378,69.955,1
Si,0.8345,73.145,1
C,0.9809,30.817,0
Si,0.2181,145.36,1
Si,0.3834,62.392,0
Si,0.4914,55.728,0
C,0.6982,43.664,1
C,0.4343,166.83,1
C,2.272,30.675,0
C,0.6431,28.678,1
Si,0.4351,190.04,1
C,0.5243,148.39,0
C,0.7056,75.273,0
Si,0.8474,52.072,0
Si,0.2181,54.427,1
C,0.2686,33.615,0
C,0.3472,0.022625,0
C,0.3472,32.962,0
Si,0.4211,121.01,1
Si,0.5783,49.678,0
C,0.6305,35.669,0
C,0.8138,29.284,1
C,0.6355,55.038,1
C,1.145,88.379,1
Si,1.312,71.68,0
C,1.244,67.459,1
C,1.444,57.355,1
C,1.639,44.74,0
C,1.83,28.812,0
C,0.641,89.827,1
Si,0.8567,115.26,1
C,1.248,25.287,0
C,1.141,30.858,0
Si,0.2181,102.65,1
Si,0.4052,68.143,0
C,0.4086,78.334,1
C,0.4327,50.3,1
C,0.8139,82.156,1
C,0.9493,30.238,1
C,0.606,143.57,1
C,0.9114,110.29,0
C,1.349,29.04,0
Si,0.4352,120.74,1
Si,1.017,48.836,0
C,0.6143,104.09,1
Si,0.2181,41.766,1
C,0.3074,29.494,0
C,0.4253,104.74,1
C,1.051,29.091,0
C,0.2181,84.823,1
C,0.5559,36.049,0
Si,1.476,61.367,1
Si,0.2181,98.486,1
C,0.5547,37.034,0
C,0.4137,45.785,0
C,0.5931,107.46,1
C,0.2181,30.354,1
C,0.272,0,0
C,0.272,25.121,0
C,0.433,60.997,1
C,0.6212,47.939,0
Si,0.6317,47.451,1
Si,0.7816,103.46,1
C,0.8983,50.235,0
Si,0.8556,57.416,1
C,1.085,26.88,0
Si,1.2,66.107,1
C,0.2181,100.96,1
Si,0.3868,79.751,0
C,0.5977,38.746,0
Si,0.4269,107.2,1
Si,0.7041,48.768,0
C,1.021,33.142,0
C,0.6441,44.541,1
C,1.395,27.567,1
Si,0.2181,128.79,1
Si,0.3189,49.229,0
C,0.3065,30.494,0
C,0.4012,27.908,1
C,0.5905,42.603,1
Si,0.7431,65.641,1
C,0.6513,67.961,1
C,0.8912,32.881,0
C,0.2181,84.043,1
C,0.3582,35.962,0
C,0.4658,27.249,0
Si,0.6207,67.8,1
Si,0.2181,266.05,1
Si,0.6414,183.07,0
Si,1.474,86.729,0
Si,0.645,141.35,1
C,0.7884,51.369,0
Si,0.8034,55.453,1
Si,0.4336,86.036,1
Si,0.2181,116.17,1
C,0.3612,77.916,0
C,0.5346,48.355,0
C,0.4048,44.807,1
C,0.6047,74.245,1
Si,0.2181,225.4,1
C,0.2724,58.905,0
C,0.2454,28.532,0
Si,0.2888,129.55,0
Si,0.3657,116.68,0
C,0.6471,147.8,1
Si,1.065,98.632,0
C,1.662,55.386,0
C,0.629,106.5,1
Si,0.8059,44.673,0
Si,0.8118,101.78,1
C,0.9314,60.246,0
C,0.427,66.134,1
Si,0.6195,52.514,1
C,0.8074,42.211,1
C,0.9146,0,0
C,0.9146,36.452,0
Si,0.2181,47.546,1
Si,0.4231,75.808,1
C,0.6339,47.014,0
C,0.8196,37.748,0
Si,0.6752,108.13,1
Si,0.2181,118.64,1
C,0.5569,28.171,0
C,0.4142,50.356,0
Si,0.4024,60.996,1
C,0.2181,53.747,1
Si,0.2857,42.593,0
Si,0.4307,86.399,1
C,0.72,39.654,0
Si,1.276,72.844,1
Si,1.766,55.647,1
C,1.849,41.186,0
C,0.2181,45.302,1
C,0.3387,29.348,0
Si,0.7879,88.219,1
C,1.127,33.569,0
Si,0.8032,47.991,1
C,1.022,27.857,1
C,0.2181,178.99,1
C,0.2302,0.89959,0
C,0.2302,31.035,0
Si,0.409,130.83,0
C,1.185,28.087,0
Si,0.4296,50.002,1
C,0.6446,29.124,0
C,0.2181,51.966,1
C,0.4309,81.627,1
C,0.8037,0,0
C,0.8037,72.211,0
C,0.6226,35.885,1
C,1.108,42.476,1
C,0.2181,68.665,1
C,0.3181,31.583,0
Si,0.6423,95.985,1
C,0.8185,50.983,0
Si,0.4303,51.282,1
C,0.8037,71.054,1
Si,0.9737,46.725,1
C,1.053,47.467,1
Si,0.4344,42.736,1
C,0.8108,70.372,1
C,1.182,32.844,0
C,0.9615,65.443,1
Si,1.083,57.542,1
C,0.8598,28.808,1
C,1.076,54.544,1
Si,1.487,43.985,1
Si,1.679,84.725,1
C,1.83,50.845,0
Si,0.2181,64.743,1
C,0.2395,43.439,0
C,0.4182,32.462,1
Si,0.6255,78.107,1
C,0.7174,57.939,0
Si,0.8188,146.8,1
Si,1.334,108.23,0
C,1.538,36.929,0
C,0.8492,137.08,1
Si,1.406,54.37,0
C,1.057,55.367,1
Si,0.4274,170.58,1
C,0.6165,58.618,0
Si,0.5376,42.046,0
C,0.5982,30.151,0
C,0.72,0,0
C,0.72,27.138,0
C,1.05,94.487,1
Si,0.4347,112.22,1
Si,0.6707,44.402,0
C,0.5735,25.48,0
Si,0.9893,71.173,1
Si,1.164,53.107,0
Si,0.642,42.796,1
Si,1.067,93.23,1
C,1.243,28.56,1
Si,0.4331,51.268,1
Si,1.012,40.576,1
Si,1.195,80.277,1
Si,1.326,65.677,0
Si,0.4324,85.901,1
Si,0.2181,131.84,1
C,0.2702,105.85,0
C,0.4331,0,0
C,0.4331,102.48,0
Si,0.4004,145.51,1
C,0.5597,60.663,0
Si,0.6456,44.859,0
Si,0.5084,41.64,0
C,0.6467,107.81,1
C,0.9696,57.071,0
C,0.8623,102.39,1
C,1.045,0,0
C,1.045,25.963,0
Si,1.078,64.965,0
Si,0.2181,209.78,1
C,0.9824,39.121,0
Si,0.8349,81.784,0
C,0.9884,45.225,0
C,0.6383,33.523,0
C,0.2181,137.63,1
C,0.388,127.63,0
C,1.07,53.867,0
Si,0.4261,97.501,1
C,0.5609,78.613,0
C,1.505,38.865,1
C,1.713,0,0
C,1.713,25.952,0
C,1.708,26.392,1
C,0.2181,162.02,1
C,0.3688,113.94,0
C,0.7241,74.726,0
Si,0.4267,48.03,1
C,0.2181,83.803,1
C,0.8151,26.292,1
Si,1.138,68.112,1
Si,1.407,43.411,0
Si,0.6429,148.26,1
Si,1.105,45.2,0
C,0.7931,27.344,0
Si,0.7951,60.386,1
C,0.2181,74.795,1
Si,0.3668,56.654,0
C,0.9307,60.658,1
Si,1.22,76.824,1
C,1.288,54.428,0
Si,0.434,62.116,1
C,0.63,42.551,1
C,0.8066,83.28,1
C,0.9454,0,0
C,0.9454,75.234,0
C,1.361,39.391,0
Si,1.008,62.497,1
C,1.425,32.118,0
Si,0.2181,217.24,1
C,0.5907,66.726,0
Si,0.4246,50.048,0
C,0.478,28.511,1
Si,0.2181,192.51,1
Si,0.7395,0,0
Si,0.7395,131.4,0
Si,0.9501,98.139,0
C,1.137,77.206,0
C,0.3994,25.613,0
Si,0.4334,99.53,1
Si,0.5183,0,0
Si,0.5183,64.59,0
C,0.6334,47.806,1
C,0.8042,28.286,1
Si,0.9617,67.748,1
Si,1.101,0,0
Si,1.101,67.074,0
C,1.456,28.977,0
Si,0.2181,171.98,1
Si,0.3896,124.08,0
Si,0.7995,75.162,0
C,0.7499,42.741,1
Si,0.2181,40.028,1
C,0.2354,31.292,0
C,0.4252,92.94,1
C,0.5622,33.35,0
C,0.8027,43.184,1
C,0.8208,50.48,1
Si,1.34,74.506,1
C,0.2181,156.43,1
Si,0.3832,100.39,0
C,0.6829,41.339,0
Si,0.4269,45.119,1
C,0.4327,48.038,1
C,0.8529,58.666,1
C,1.035,25.547,0
Si,1.039,82.623,1
Si,1.179,64.644,0
Si,0.2181,96.591,1
C,0.3527,72.49,0
C,0.5682,44.746,0
C,0.6153,48.774,1
C,1.434,28.653,1
C,0.2181,47.207,1
C,0.6391,28.222,1
C,1.043,27.824,1
Si,0.432,41.879,1
Si,0.8463,126.17,1
C,1.129,51.983,0
C,0.2181,63.64,1
C,0.3233,36,0
C,0.4296,40.901,1
C,0.8232,53.031,1
C,0.4321,150.3,1
C,0.2181,78.243,1
C,0.3739,33.829,0
Si,1.07,43.795,1
Si,0.8513,125.82,1
Si,0.6419,111.84,1
Si,0.7436,104.4,0
Si,1.33,0,0
Si,1.33,56.696,0
Si,0.8243,80.643,1
Si,0.2181,53.136,1
Si,0.9411,74.891,1
C,1.132,27.688,0
C,1.515,27.881,1
Si,0.6458,84.277,1
C,0.797,50.586,0
C,1.04,25.561,1
C,0.2181,109.32,1
C,0.3917,0.32664,0
C,0.3917,106.99,0
C,0.4268,118.05,1
Si,0.6307,55.704,0
Si,0.7908,0,0
Si,0.7908,51.625,0
C,0.9945,32.884,0
Si,0.6237,43.75,1
Si,0.2181,121.85,1
C,0.3746,44.155,0
Si,0.4032,41.794,1
C,0.2181,86.026,1
C,0.4331,35.9,0
C,0.3262,34.791,0
C,0.4101,0.27828,0
C,0.4101,30.174,0
C,0.4281,37.224,1
C,0.6355,43.51,1
C,0.4353,90.008,1
C,1.248,37.03,1
C,0.4268,73.628,1
C,0.8011,60.143,1
C,1.187,45.801,0
C,0.4303,94.963,1
C,0.6794,35.039,0
Si,0.6405,42.409,0
Si,0.8289,77.019,1
C,1.082,44.103,0
C,1.076,95.131,1
C,1.431,43.048,0
Si,1.293,49.019,1
Si,1.471,0,0
Si,1.471,44.15,0
Si,0.2181,80.523,1
C,0.3742,61.979,0
C,0.4136,32.907,1
C,1.02,59.015,1
Si,0.4352,227.59,1
Si,1.463,43.108,0
Si,1.05,41.257,0
C,0.2181,90.812,1
Si,0.5099,42.343,0
C,1.316,42.118,1
C,0.2181,73.353,1
C,0.5421,29.68,0
C,0.3889,30.761,0
Si,0.6341,42.199,1
C,0.2181,108.21,1
C,0.3235,90.23,0
C,0.4268,75.175,1
C,1.125,31.062,0
Si,0.6077,75.845,1
C,0.7257,37.765,0
C,0.4298,53.825,1
C,0.8434,51.617,1
C,1.017,71.681,1
C,0.2181,84.571,1
Si,0.3465,63.665,0
Si,0.5411,51.195,0
Si,0.4279,91.304,1
Si,0.7719,48.412,1
C,0.4264,56.259,1
C,0.7954,84.54,1
C,1.497,33.927,0
Si,0.2181,96.64,1
Si,0.2719,83.451,0
Si,0.5493,49.579,0
C,0.4103,87.144,1
Si,0.2181,171.74,1
C,0.43,112.79,0
Si,1.197,47.377,0
C,0.389,62.847,1
C,0.6445,37.824,1
C,0.813,25.065,0
Si,1.033,49.047,1
C,1.318,39.097,1
Si,0.4353,93.308,1
C,0.6332,27.012,0
C,0.7366,41.861,1
Si,0.2181,106.82,1
Si,0.3284,0,0
Si,0.3284,99.656,0
Si,0.8601,44.413,0
C,0.4074,44.761,1
C,0.6174,35.981,1
C,0.2181,49.939,1
Si,0.8542,78.08,1
C,1.031,50.546,1
C,1.178,42.946,1
Si,0.2181,68.426,1
C,0.2525,36.636,0
C,0.8112,37.34,1
C,0.9844,52.477,1
C,1.125,36.098,0
C,0.2181,55.496,1
Si,0.6477,121.55,1
Si,0.8049,41.836,1
Si,0.4347,222.34,1
Si,0.8551,55.793,0
C,0.7085,89.598,0
C,0.838,0,0
C,0.838,72.457,0
Si,0.2181,107.08,1
Si,0.3965,96.813,0
Si,0.5991,52.127,0
C,0.4058,97.615,1
C,1.357,38.84,0
Si,0.2181,112.45,1
C,0.4143,91.673,0
C,0.4059,41.496,1
Si,0.4346,63.858,1
C,0.6347,27.345,1
C,0.8304,44.635,1
Si,0.2181,129.67,1
Si,0.6201,69.549,0
C,1.014,27.446,0
C,0.8095,27.198,0
Si,0.4211,41.286,0
Si,0.5971,96.205,1
Si,0.7222,53.494,0
C,0.2181,55.173,1
C,0.2962,0.62821,0
C,0.2962,52.545,0
Si,0.4306,134.64,1
Si,0.6105,48.033,0
Si,0.2181,56.139,1
Si,0.822,163.4,1
C,1.105,37.911,0
Si,0.9563,60.131,0
Si,1.049,50.992,0
Si,0.6251,48.164,1
Si,1.215,85.147,1
Si,1.34,44.093,0
C,0.4349,178.01,1
C,0.6528,139.46,0
C,1.407,37.06,0
Si,0.6413,48.333,1
C,0.7493,39.229,0
C,0.2181,45.526,1
C,0.2888,31.642,0
C,0.3908,0,0
C,0.3908,27.644,0
Si,0.4313,51.753,1
C,0.6412,66.769,1
Si,0.7835,45.513,0
C,0.9642,25.254,0
Si,1.257,69.256,1
Si,1.381,43.719,0
Si,1.511,40.353,0
C,1.707,28.773,0
Si,0.2181,61.627,1
C,0.3626,43.518,0
C,0.4191,56.809,1
Si,0.6199,73.073,1
C,0.4296,46.007,1
C,0.8486,57.959,1
Si,1.199,54.857,1
Si,0.2181,58.299,1
C,0.2383,31.79,0
C,0.6246,56.426,1
C,0.8117,27.434,0
Si,0.2181,144.12,1
C,0.2015,38.032,0
C,0.1027,0.48929,0
C,0.1027,37.543,0
C,0.2556,78.16,0
Si,0.3969,97.611,1
Si,0.65,48.937,0
Si,0.2181,84.48,1
C,0.2667,33.233,0
C,0.4137,26.357,1
C,0.9309,48.778,1
Si,0.2181,107.74,1
C,0.7765,35.722,0
Si,0.748,98.586,1
Si,0.9128,46.662,0
C,0.853,28.382,0
C,0.2181,80.537,1
C,0.4271,0.074664,0
C,0.4271,47.285,0
C,0.6209,79.429,1
C,1.038,41.394,0
Si,0.2181,132.8,1
Si,0.3207,112.27,0
Si,0.5179,54.839,0
Si,0.6038,92.727,1
C,0.8997,34.818,0
C,0.7203,38.366,0
C,1.007,26.867,1
Si,1.203,40.027,1
Si,1.414,99.127,1
Si,0.2181,99.63,1
Si,0.4069,89.972,0
Si,0.7651,62.016,0
C,0.408,83.829,1
C,1.218,62.367,1
C,1.425,72.221,1
Si,0.6458,40.707,1
C,0.7427,31.983,0
Si,0.8411,45.04,1
Si,0.9075,40.893,0
C,1.058,25.45,0
C,0.2181,81.546,1
C,0.3962,56.801,0
C,0.6086,43.326,1
C,0.764,65.534,1
C,0.2181,58.481,1
C,0.807,53.097,1
C,1.007,35.921,1
Si,1.223,53.751,1
Si,0.4342,57.083,1
C,0.4832,31.388,0
Si,0.6447,77.104,1
C,0.7785,58.712,0
Si,0.427,93.348,1
C,0.6132,36.14,1
C,0.8059,37.026,1
C,0.2181,80.175,1
Si,0.3075,65.208,0
C,0.5217,45.16,0
Si,0.4283,166.7,1
Si,0.558,81.743,0
Si,0.4294,101,1
C,0.6422,42.67,0
Si,0.5832,97.701,1
C,0.8325,66.372,0
C,0.431,48.826,1
Si,1.266,109.27,1
C,2.142,30.202,0
Si,0.8628,53.873,1
C,1.278,87.523,1
C,0.4353,47.482,1
C,0.6436,164.98,1
C,1.874,38.936,0
C,0.8369,27.5,1
Si,0.4343,94.98,1
Si,0.7837,0,0
Si,0.7837,62.525,0
C,0.6094,26.089,1
Si,0.9428,40.506,1
C,1.048,50.513,1
Si,1.439,40.265,1
C,1.502,27.605,0
Si,0.2181,87.967,1
C,0.2787,34.534,0
C,0.3337,0,0
C,0.3337,30.544,0
C,0.5636,49.06,1
C,0.746,49.165,1
Si,0.4324,53.206,1
C,0.4903,26.134,0
Si,1.001,100.21,1
Si,1.197,64.673,1
C,1.32,48.237,0
Si,0.8406,48.86,1
C,0.8953,25.774,0
Si,1.246,82.788,1
C,1.529,37.305,0
C,0.4351,76.117,1
C,0.6561,44.573,0
C,0.6495,70.046,1
C,0.8437,80.687,1
C,1.034,29.73,0
C,0.2181,98.059,1
Si,0.3945,60.155,0
Si,0.5714,43.923,0
Si,0.4271,57.193,1
Si,0.8139,44.836,1
C,0.2181,172.8,1
C,1.4,29.315,0
C,1.339,31.301,0
C,1.193,30.44,1
Si,0.2181,71.077,1
C,0.6259,62.24,1
C,0.8093,41.15,1
Si,1.004,102.27,1
C,1.265,44.478,0
Si,0.8617,152.2,1
C,1.019,89.071,0
Si,1.004,47.002,1
C,0.2181,151.34,1
Si,0.8402,70.575,1
Si,1.023,54.287,0
Si,0.8545,77.14,1
C,1.039,91.544,1
Si,0.2181,236.96,1
C,0.6327,110.12,0
C,0.7835,34.793,0
Si,0.3999,50.097,0
Si,0.648,61.667,1
C,0.8243,62.104,1
Si,1.028,51.09,1
Si,0.2181,172.7,1
Si,0.8388,74.658,0
C,0.4287,42.62,0
Si,0.2181,81.548,1
C,0.245,34.877,0
C,0.2723,29.475,0
Si,0.6061,80.491,1
C,0.7014,25.708,0
C,0.2181,89.588,1
Si,0.3758,50.799,0
Si,0.5359,42.063,0
C,1.174,26.688,1
Si,0.2181,41.441,1
C,0.3388,28.816,0
Si,0.4248,46.619,1
Si,0.6306,49.901,1
C,0.7247,36.665,0
Si,0.9655,90.979,1
Si,0.2181,42.712,1
C,0.6281,30.199,1
Si,0.8213,58.013,1
Si,0.8857,42.505,0
C,1.84,34.214,1
C,1.029,50.213,1
Si,1.201,87.561,1
Si,1.362,60.787,0
Si,0.2181,121.7,1
Si,0.5563,53.858,1
Si,0.2181,210.84,1
Si,0.9432,0,0
Si,0.9432,41.152,0
Si,0.4599,58.237,0
C,0.775,26.943,1
Si,0.8472,55.058,1
Si,0.2181,116.36,1
Si,0.3141,96.543,0
C,0.4047,102.87,1
C,0.432,105.22,1
C,0.2181,107.85,1
C,1.325,0.38849,0
C,1.325,26.794,0
Si,0.3236,48.344,0
Si,0.4255,46.248,0
C,0.4269,43.487,1
C,0.6442,32.47,1
C,0.774,27.694,0
C,1.031,32.277,1
C,1.204,32.686,1
Si,0.2181,226.91,1
Si,1.041,110.56,0
Si,0.4134,58.408,0
C,0.2181,40.016,1
Si,1.356,112.94,1
C,1.455,73.314,0
Si,0.2181,52.637,1
C,0.3224,27.289,0
C,0.6229,96.071,1
Si,0.2181,274.78,1
C,1.23,29.044,0
C,1.016,94.921,0
C,1.215,76.044,0
C,1.602,29.973,0
C,0.8206,55.596,0
C,0.3965,63.197,0
Si,0.4341,205.74,1
C,1.49,41.327,0
C,1.32,53.631,0
Si,0.2181,51.726,1
C,0.3441,43.114,0
Si,0.4226,221.74,1
Si,0.8991,41.475,0
C,0.8313,56.136,0
C,0.6834,71.802,0
C,0.7707,57.854,0
Si,0.4324,159.72,1
Si,0.5684,0.046838,0
Si,0.5684,146.88,0
C,0.9347,31.874,0
Si,0.7857,90.206,0
C,0.9564,53.155,0
C,0.8213,55.31,1
C,1.044,33.906,1
Si,1.65,55.149,1
C,0.2181,36.805,1
Si,0.8528,63.792,1
C,1.018,102.88,1
Si,0.2181,72.908,1
C,0.2812,48.985,0
C,0.3907,0.16469,0
C,0.3907,48.82,0
C,0.4169,38.414,1
C,1.034,61.201,1
C,1.236,40.959,1
Si,0.2181,258.9,1
C,0.8282,28.168,0
Si,0.6876,67.958,0
C,0.8107,46.31,0
C,0.5742,40.645,0
C,0.412,78.35,0
Si,0.2181,202.9,1
C,0.6447,35.486,0
C,0.4518,31.021,0
C,0.2991,81.185,0
Si,0.372,42.13,0
C,0.2181,140.99,1
C,0.42,111.2,0
Si,0.6193,67.75,1
Si,0.4286,172.86,1
Si,0.7344,51.971,0
C,0.614,102.49,0
Si,0.7877,66.076,0
C,0.2181,41.377,1
C,0.4317,27.33,1
Si,0.6441,130.12,1
Si,0.7477,110.96,0
Si,0.9118,54.639,0
C,0.2181,73.598,1
C,0.3087,0,0
C,0.3087,70.649,0
Si,0.4288,133.69,1
C,0.6444,181.39,1
Si,1.577,50.115,0
C,0.8585,49.52,1
C,1.042,27.928,0
Si,1.047,96.61,1
C,1.478,28.317,0
Si,0.2181,106.1,1
C,0.4298,38.854,0
C,0.312,37.161,0
Si,0.4061,48.769,1
Si,0.7996,41.965,1
Si,1.266,75.475,1
C,1.39,25.238,1
Si,0.4257,150.09,1
C,0.6277,61.254,0
C,0.2181,68.197,1
C,0.3758,27.111,0
C,0.4286,180.03,1
C,1.408,77.347,0
C,1.569,40.135,0
C,0.6496,25.727,1
Si,1.064,45.545,1
Si,1.369,45.542,1
C,0.2181,59.947,1
C,0.6476,100.06,1
C,0.2181,178.37,1
C,0.4074,82.321,0
C,1.035,25.66,1
C,0.2181,30.338,1
C,2.037,27.542,1
C,0.4327,32.184,1
C,0.857,80.07,1
C,1.641,31.338,1
C,0.2181,62.183,1
C,0.3538,27.036,0
C,1.045,40.884,1
C,1.242,39.319,1
Si,0.65,76.395,1
C,1.823,41.606,1
C,2.108,26.603,0
C,0.2181,43.171,1
C,0.4317,29.129,1
Si,1.383,55.5,1
C,0.6479,116.73,1
C,0.8528,33.436,0
Si,0.8432,86.639,1
C,1.199,32.418,0
Si,0.2181,158.58,1
C,0.4024,40.065,0
C,0.5889,32.597,1
C,0.4323,57.941,1
C,0.6501,124.13,1
C,1.025,102.83,0
C,1.442,32.339,0
C,1.073,45.033,1
C,0.2181,65.223,1
C,0.5453,0.21469,0
C,0.5453,42.04,0
Si,0.6458,180.16,1
Si,1.132,55.29,0
Si,1.224,40.408,0
C,0.938,31.717,0
Si,0.8347,51.971,0
Si,0.2181,194.69,1
C,0.3621,56.933,0
Si,0.2181,150.61,1
Si,0.3721,0,0
Si,0.3721,55.259,0
C,0.3581,33.187,0
C,0.336,0.0031635,0
C,0.336,33.184,0
Si,0.3749,93.288,0
C,0.6432,28.479,0
Si,0.5223,51.121,0
Si,0.3928,44.164,1
C,0.4863,34.661,0
C,1.065,50.477,1
C,1.264,80.243,1
Si,1.669,40.738,0
Si,0.8584,139.01,1
C,1.038,49.482,1
Si,0.434,181.63,1
Si,0.7231,48.138,0
C,0.2181,131.23,1
C,0.4218,26.542,0
C,0.4261,26.739,1
C,0.4353,63.47,1
C,0.5684,37.269,0
Si,0.6444,124.59,1
C,1.176,37.556,0
C,0.2181,80.042,1
C,0.3648,67.308,0
C,0.738,34.285,0
Si,0.4286,63.338,1
C,0.5042,41.747,0
Si,0.6291,112.56,1
C,0.8623,40.959,0
Si,0.4351,237.38,1
Si,0.8479,85.742,0
C,1.151,54.16,0
C,0.5811,98.131,0
C,0.9461,36.377,0
C,0.4299,84.819,1
C,0.556,50.466,0
C,0.7461,0.027404,0
C,0.7461,40.3,0
Si,0.6457,75.123,1
C,0.8403,42.1,1
C,0.2181,36.673,1
C,0.316,0.95418,0
C,0.316,33.719,0
Si,0.4322,101.7,1
Si,0.7085,44.716,0
C,0.6038,40.459,1
Si,0.2181,164.58,1
C,0.5025,25.78,0
C,0.3613,61.176,0
C,0.4343,51.408,0
C,0.5843,45.65,1
Si,0.2181,188.63,1
C,0.7651,43.171,0
Si,0.5619,64.114,0
Si,0.4825,46.278,1
C,0.5832,29.205,0
Si,0.6304,112.78,1
Si,0.7876,84.856,0
Si,0.7737,70.098,1
C,0.8674,27.839,0
Si,0.6478,58.843,1
C,1.276,73.701,1
Si,0.2181,73.374,1
Si,0.3338,58.74,0
C,0.4927,28.758,0
Si,0.4157,143.82,1
Si,0.5444,114.1,0
Si,0.7094,48.914,0
Si,0.2181,175.02,1
Si,0.9257,48.067,0
C,0.5503,36.081,0
C,0.6401,26.712,0
Si,0.4191,45.174,0
Si,0.3881,44.532,1
C,0.5946,28.053,1
C,0.2181,40.727,1
C,0.344,0,0
C,0.344,37.64,0
Si,0.4319,78.464,1
C,0.6165,47.894,0
C,0.6323,76.218,1
C,0.9498,25.457,0
C,0.8363,53.723,1
C,0.858,125.28,1
C,1.24,35.246,0
C,1.045,75.493,0
Si,1.282,49.526,1
C,0.2181,176.9,1
C,0.3961,120.19,0
Si,0.4292,52.05,1
Si,0.4352,203.94,1
C,0.6346,171.02,0
C,0.8526,92.323,0
C,2.091,0,0
C,2.091,34.271,0
Si,0.2181,135.31,1
Si,0.6571,47.646,0
C,0.9699,27.579,0
C,0.4054,34.15,0
Si,0.3994,43.146,1
C,0.4793,33.672,0
C,0.7613,28.382,1
Si,1.034,50.766,1
C,1.66,43.768,1
C,0.2181,159.13,1
C,0.4302,32.391,0
C,0.6194,58.381,1
C,0.9829,28.694,0
Si,0.2181,82.851,1
Si,0.2428,71.907,0
Si,0.3036,50.583,0
C,0.3897,36.194,0
Si,0.4129,92.937,1
Si,0.504,58.965,0
Si,0.2181,152.4,1
Si,0.2397,56.754,0
Si,0.26,43.076,0
C,0.2861,32.129,0
Si,0.656,63.862,1
Si,0.2181,55.619,1
Si,0.764,99.617,1
C,0.9056,54.509,0
Si,0.4296,51.108,1
C,0.8555,30.735,1
