# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.3847,64.911,0
O,0.5912,47.747,0
O,0.4226,69.561,1
O,0.9078,25.288,0
Ti,0.2186,41.866,1
O,0.3641,24.89,0
Ti,0.4065,40.688,1
O,0.9792,23.124,1
Ti,0.4338,77.405,1
O,0.5661,36.667,1
O,0.6866,21.526,1
O,0.2186,81.943,1
O,0.4032,42.791,0
O,0.4211,24.927,1
O,0.7579,19.505,1
O,0.2186,40.71,1
O,0.4283,58.957,1
O,0.7458,27.613,1
O,0.4249,28.18,1
O,0.6257,94.423,1
O,1.166,47,0
O,0.8341,31.12,1
O,0.2186,147.59,1
O,0.754,19.964,0
O,0.2186,43.244,1
O,0.2888,19.731,0
O,0.8243,41.256,1
O,0.9813,28.968,1
O,0.4296,19.503,1
Ti,0.2186,107.17,1
Ti,0.22,0,0
Ti,0.22,46.085,0
O,0.5933,31.697,1
O,0.2186,23.309,1
O,0.4323,33.232,1
O,0.5365,0.55237,0
O,0.5365,30.578,0
Ti,0.637,82.03,1
O,0.7201,22.073,0
O,0.749,34.614,1
Ti,0.2186,69.733,1
O,0.2071,34.947,0
Ti,0.383,64.455,1
O,0.4964,36.271,0
O,0.2186,48.502,1
O,0.4272,34.366,1
O,1.022,40.757,1
Ti,0.2186,40.873,1
O,0.2419,23.568,0
O,0.2186,134.52,1
Ti,0.5525,48.666,0
O,0.4016,55.441,0
O,0.5281,49.006,0
O,0.2186,142.86,1
O,0.9475,38.618,0
O,0.398,26.525,0
O,0.2186,58.426,1
O,0.4872,19.827,0
O,0.4253,38.884,1
O,0.5187,25.941,0
O,0.2186,102.43,1
O,0.3298,85.877,0
O,0.4998,20.527,0
O,0.4191,44.433,1
O,0.2186,81.002,1
Ti,0.3592,52.396,0
Ti,0.5494,49.762,0
O,0.4212,47.977,1
O,0.5965,21.447,1
Ti,0.2186,93.528,1
O,0.4815,27.945,0
Ti,0.4711,48.296,1
O,1.198,44.772,1
O,0.2186,103.25,1
O,0.213,20.843,0
O,0.1616,0,0
O,0.1616,19.275,0
Ti,0.3768,47.208,0
O,0.5253,24.186,0
O,0.6796,19.959,0
O,0.4191,28.135,1
O,0.7627,19.02,1
O,0.4345,42.548,1
O,0.649,44.962,1
O,0.4338,39.883,1
O,0.5231,25.849,0
O,0.6355,0.49922,0
O,0.6355,23.35,0
O,0.8237,21.282,1
Ti,0.4351,138.61,1
Ti,0.6863,68.503,0
O,0.8106,30.387,0
O,0.5637,20.232,0
O,0.4985,27.7,1
Ti,0.2186,138.7,1
O,0.5883,19.203,0
O,0.3994,67.071,0
O,0.4293,28.424,0
O,0.2186,33.688,1
O,0.6367,109.79,1
Ti,0.8319,77.68,0
O,1.243,40.441,0
O,0.4123,127.64,1
O,0.9192,45.313,0
O,0.5776,20.01,1
O,0.4348,50.461,1
O,0.6364,59.5,1
O,0.2186,53.014,1
O,0.3457,0.035398,0
O,0.3457,50.978,0
O,0.7676,33.482,0
O,0.9518,20.356,0
O,0.4263,108.06,1
Ti,1.028,57.319,0
Ti,1.239,49.901,0
Ti,1.442,46.5,0
Ti,0.2186,131.76,1
O,0.1187,33.126,0
O,0.04782,0.0060376,0
O,0.04782,33.12,0
O,0.1991,36.994,0
O,0.184,0,0
O,0.184,34.144,0
O,0.3219,21.177,1
O,0.2186,93.313,1
O,0.2186,47.419,1
O,0.5068,20.67,0
Ti,0.4274,90.078,1
O,0.6074,36.813,0
O,0.4877,24.571,1
Ti,0.2186,53.714,1
Ti,0.5558,46.708,1
O,0.7129,49.516,1
O,0.8473,0,0
O,0.8473,47.232,0
O,1.279,34.249,0
O,0.2186,54.77,1
O,0.2964,44.092,0
O,0.4333,41.851,0
O,1.011,25.071,1
O,0.2186,109.04,1
O,0.2996,0.046864,0
O,0.2996,22.778,0
Ti,0.3553,78.604,0
O,0.8639,19.318,0
Ti,0.419,57.986,1
O,0.2186,19.018,1
Ti,0.4332,70.555,1
O,0.487,31.57,0
O,0.5497,23.545,0
Ti,0.6019,85.319,1
O,0.71,27.793,0
O,0.6221,32.006,0
O,0.5769,0,0
O,0.5769,21.516,0
O,0.4335,114.5,1
O,1.374,30.225,0
O,0.8214,33.141,0
O,0.6302,46.634,1
O,0.4344,51.293,1
O,0.6497,39.036,1
Ti,0.2186,160.34,1
Ti,0.326,130.71,0
O,0.8983,21.391,0
Ti,0.4829,82.408,0
O,0.7886,45.741,0
O,0.9984,19.889,0
O,0.624,32.914,1
O,0.8416,23.543,1
O,1.053,63.501,1
O,1.262,36.453,0
O,1.541,0.89774,0
O,1.541,23.279,0
O,0.6388,58.653,1
O,0.8053,41.82,1
O,0.9071,22.217,1
O,0.4287,135.7,1
Ti,0.6219,82.765,0
O,1.021,23.484,0
O,0.8157,29.157,0
O,0.2186,43.596,1
O,0.1716,0,0
O,0.1716,22.329,0
O,0.4281,26.523,1
Ti,0.6185,83.415,1
O,0.7984,31.779,0
O,0.9235,22.227,0
Ti,0.2186,62.733,1
O,0.2541,21.359,0
O,0.2591,0.39542,0
O,0.2591,20.964,0
O,0.3892,44.965,1
O,0.5445,0,0
O,0.5445,42.92,0
O,0.7029,49.26,1
Ti,0.2186,99.925,1
O,0.1367,54.932,0
O,0.1979,20.117,0
O,0.5149,23.242,1
O,0.2186,78.625,1
O,0.4047,64.122,0
O,0.4215,41.925,1
O,0.2186,65.281,1
O,0.3738,58.738,0
O,0.9529,23.491,0
O,0.7769,54.202,1
O,0.2186,68.699,1
Ti,0.3977,41.748,0
O,0.7952,19.83,0
O,0.4236,49.896,1
Ti,0.2186,64.143,1
O,0.4315,29.05,0
O,0.5686,24.087,0
O,0.3904,28.923,1
O,0.559,59.525,1
O,0.9213,20.259,1
Ti,0.2186,66.184,1
O,0.3887,46.412,1
O,0.5565,26.12,0
Ti,0.517,39.98,1
O,0.6086,20.606,0
O,0.2186,54.504,1
O,0.6357,84.439,1
O,1.056,46.287,0
O,1.586,19.438,0
O,0.8103,22.553,1
O,0.2186,155.54,1
O,0.4355,0.51947,0
O,0.4355,153.02,0
O,1.618,80.423,0
Ti,1.796,57.101,0
O,0.2186,40.172,1
O,0.3272,32.703,0
Ti,0.6291,43.513,1
O,0.833,30.722,0
O,0.2186,65.818,1
O,0.4009,0,0
O,0.4009,63.412,0
O,0.9874,34.765,0
O,1.158,20.063,0
Ti,0.424,94.657,1
O,0.4668,27.675,0
O,0.426,52.348,1
O,0.5378,0,0
O,0.5378,49.328,0
O,1.007,23.927,1
O,0.2186,98.576,1
Ti,0.4288,61.275,0
Ti,0.4197,42.954,1
O,0.2186,120.54,1
O,0.4302,116.25,0
O,1.396,0.90356,0
O,1.396,35.548,0
O,0.6466,35.647,0
Ti,0.2186,179.61,1
O,0.3365,73.183,0
O,0.6532,0,0
O,0.6532,30.376,0
O,0.2186,76.424,1
O,0.3043,44.846,0
O,0.3993,25.717,0
O,0.4977,0.056081,0
O,0.4977,22.909,0
O,0.4218,24.378,1
O,0.4271,49.304,1
Ti,0.6096,56.213,1
O,0.2186,47.222,1
O,0.427,40.495,1
O,0.6202,59.036,1
O,0.7593,54.655,0
Ti,0.8139,39.743,1
O,0.2186,72.339,1
O,0.2995,43.718,0
O,0.4351,26.996,1
O,0.854,23.288,1
O,0.8167,22.108,1
O,0.966,39.683,1
O,1.16,30.201,0
O,0.2186,69.275,1
Ti,0.6373,82.043,1
Ti,0.637,0.27352,0
Ti,0.637,78.032,0
O,0.5929,21.548,0
O,0.5989,24.078,0
Ti,0.2186,60.05,1
O,0.2096,37.551,0
O,0.07796,0.13583,0
O,0.07796,29.595,0
Ti,0.3937,132.31,1
O,0.1948,39.897,0
Ti,0.2186,58.156,1
Ti,0.4333,71.823,1
O,0.5383,31.95,0
O,0.7089,23.621,0
O,0.4599,22.273,0
O,0.6143,63.624,1
Ti,0.2186,73.123,1
O,0.4118,44.175,0
O,0.2186,33.042,1
O,0.3308,0,0
O,0.3308,29.596,0
O,0.5316,27.891,0
Ti,0.4299,39.237,1
O,0.6177,85.09,1
O,1.535,27.265,0
O,1.169,21.978,0
Ti,0.2186,61.351,1
O,0.4226,32.454,0
Ti,0.3904,84.354,1
O,0.5291,27.934,0
O,0.431,85.758,1
O,0.6476,62.567,0
Ti,0.6062,62.421,1
O,0.6339,33.927,0
O,0.8362,86.045,1
O,1.359,20.315,0
O,1.159,48.155,0
O,1.504,35.362,0
Ti,0.2186,71.852,1
O,0.373,31.971,0
O,0.5061,20.302,0
O,0.3839,88.363,1
O,0.5225,0,0
O,0.5225,24.83,0
Ti,0.5458,42.4,0
O,0.2186,131.01,1
O,0.4369,0.72716,0
O,0.4369,64.648,0
O,0.03587,0,0
O,0.03587,32.973,0
O,0.2258,27.175,0
O,0.08687,0,0
O,0.08687,24.571,0
O,0.3883,36.049,0
O,0.6007,19.406,1
O,0.8083,20.062,1
O,0.2186,54.524,1
O,0.3259,29.985,0
O,0.4336,20,0
O,0.8338,60.14,1
O,1.035,38.769,0
O,1.315,22.545,0
Ti,0.9707,43.222,1
O,0.606,34.171,1
O,0.6961,21.58,0
O,0.9728,45.886,1
O,1.374,27.137,0
Ti,0.6484,113.49,1
O,0.7725,21.82,0
Ti,0.666,61.769,0
O,0.6608,21.748,0
Ti,0.7777,40.877,1
O,0.4324,29.632,1
Ti,0.8175,49.974,1
O,1.161,22.394,0
Ti,0.2186,66.091,1
O,0.4122,25.7,0
Ti,0.9773,54.51,1
O,1.398,37.514,1
Ti,0.418,49.106,1
O,0.2186,42.675,1
O,0.4283,66.301,1
O,0.9176,26.863,1
O,0.4143,21.055,1
Ti,0.6148,115.52,1
Ti,0.6544,49.588,0
O,0.6884,29.854,0
O,0.9198,21.949,1
O,1.515,19.103,1
Ti,0.2186,42.131,1
O,0.4077,33.438,1
O,0.5918,87.901,1
O,0.7704,20.987,0
O,0.4288,113.65,1
O,0.823,26.697,0
O,0.9921,37.991,1
Ti,0.429,71.342,1
O,1.634,37.431,1
Ti,0.2186,172.09,1
O,0.1548,85.691,0
O,0.07478,41.86,0
O,0.001138,35.845,0
O,0.1979,23.974,0
O,0.188,22.526,0
O,0.2186,67.159,1
O,0.4081,55.609,0
O,0.4238,59.296,1
Ti,0.8354,40.516,1
O,0.4289,64.189,1
O,0.8512,29.463,1
O,0.6137,52.911,1
O,0.7238,27.688,0
Ti,0.2186,91.747,1
O,0.3545,67.191,0
O,0.765,0,0
O,0.765,41.041,0
O,0.5662,20.277,0
O,0.68,33.547,1
O,0.2186,21.974,1
O,0.2569,0,0
O,0.2569,19.247,0
O,1.101,44.023,1
O,0.6223,23.349,1
O,0.8085,24.773,1
O,0.9553,24.545,1
O,0.2186,39.773,1
O,0.3649,33.847,0
O,0.6845,0.065318,0
O,0.6845,25.528,0
Ti,0.6063,46.832,1
O,0.7993,25.36,1
Ti,0.434,54.565,1
O,0.6055,53.201,1
O,0.7808,42.42,0
Ti,0.2186,42.577,1
O,0.5848,34.195,1
O,0.6491,21.4,0
O,0.2186,55.374,1
Ti,0.2984,40.055,0
O,0.5164,21.999,0
Ti,0.4254,90.846,1
O,0.6894,21.081,0
O,0.4581,25.761,1
O,0.4562,19.573,0
O,0.4341,38.638,1
O,0.6119,27.941,0
Ti,0.631,42.724,1
O,0.8487,21.027,0
O,0.734,19.095,1
O,0.8119,19.841,1
O,0.6513,37.981,1
O,0.7372,24.088,0
Ti,0.8669,74.317,1
O,1.054,48.366,0
Ti,0.2186,186.71,1
O,0.4269,22.069,0
O,0.3536,30.792,0
O,0.3805,0,0
O,0.3805,30.783,0
O,0.2452,53.102,0
O,0.2658,0,0
O,0.2658,49.959,0
O,0.3429,30.927,0
O,0.2186,73.267,1
O,0.3569,25.874,0
O,0.3652,37.191,0
O,0.5922,26.867,1
O,0.6608,0.78297,0
O,0.6608,21.378,0
Ti,0.4307,59.96,1
Ti,0.6468,39.802,0
Ti,0.5541,86.622,1
Ti,0.611,42.634,0
O,0.2186,30.128,1
O,0.2807,0.079127,0
O,0.2807,28.049,0
O,0.4308,120.73,1
O,0.6204,33.916,0
O,0.5955,27.383,0
O,0.6368,19.85,0
O,0.7419,20.104,0
O,0.2186,35.631,1
O,0.4297,41.512,1
O,0.6464,80.174,1
O,1.238,23.909,0
Ti,0.2186,160.4,1
O,0.146,21.401,0
O,0.0766,0,0
O,0.0766,21.347,0
O,0.1839,79.139,0
O,0.1369,35.216,0
Ti,0.4347,84.13,1
O,0.6849,56.17,1
Ti,0.8343,96.605,1
O,0.9894,24.259,0
O,0.9034,27.178,0
O,0.9015,22.285,1
O,0.2186,72.493,1
O,0.2447,0,0
O,0.2447,41.822,0
O,0.9212,36.31,1
O,1.077,0.85456,0
O,1.077,30.277,0
O,0.2186,133.87,1
O,0.3772,0,0
O,0.3772,84.648,0
O,0.2771,77.401,0
O,0.09539,61.783,0
O,0.5939,28.003,1
O,0.2186,36.635,1
O,0.3709,27.484,0
O,0.5473,20.329,0
O,0.6375,26.584,1
O,0.9993,30.321,1
O,0.2186,50.143,1
O,0.3068,45.025,0
O,0.49,35.725,0
Ti,0.4269,54.533,1
O,0.5384,43.731,1
O,0.5955,19.329,0
Ti,0.7145,41.971,1
Ti,0.2186,111.68,1
O,0.3185,60.654,0
O,0.2623,21.825,0
O,0.288,0.37131,0
O,0.288,21.454,0
O,0.4338,0,0
O,0.4338,20.17,0
O,0.8159,22.398,1
O,0.834,31.581,1
O,1.011,87.863,1
O,1.461,22.161,0
O,1.19,41.974,0
O,0.4353,71.463,1
O,0.5527,37.418,0
Ti,1.043,54.905,1
O,0.2186,26.986,1
O,0.3436,20.659,0
O,0.4315,47.438,1
O,0.6327,23.626,0
O,1.041,48.02,1
O,0.4267,23.531,1
O,0.644,104.28,1
O,1.118,69.377,0
O,1.289,52.251,0
O,1.884,19.207,0
O,0.8512,24.966,1
O,0.2186,113.58,1
O,0.3754,95.358,0
O,0.419,38.048,1
O,0.2186,88.31,1
O,0.4229,0,0
O,0.4229,83.765,0
O,0.4203,67.226,1
O,0.4352,19.087,1
Ti,0.6498,146.3,1
O,0.9387,24.113,0
O,0.6497,21.973,0
O,0.6604,51.148,0
O,0.7426,23.167,0
O,0.2186,92.271,1
Ti,0.6285,54.076,1
O,0.7012,36.699,0
Ti,0.2186,99.19,1
O,0.2586,48.413,0
O,0.3115,0.40173,0
O,0.3115,48.011,0
Ti,0.3542,79.448,1
O,0.5373,44.953,0
Ti,0.2186,51.667,1
O,0.4109,26.488,0
O,0.5837,20.645,0
Ti,0.4004,43.428,1
O,0.7571,43.889,1
O,0.925,25.544,0
O,0.434,31.223,1
O,0.6446,54.078,1
O,0.8207,42.781,1
Ti,0.2186,68.095,1
O,0.2309,19.173,0
O,0.669,48.299,1
O,0.853,105.87,1
O,1.883,53.147,0
O,2.09,27.137,0
Ti,0.2186,87.349,1
O,0.3546,35.04,0
O,0.5194,19.762,0
O,0.3701,63.247,1
Ti,0.2186,195.96,1
Ti,0.1126,62.934,0
O,0.009718,21.228,0
O,0.04344,22.939,0
Ti,0.434,62.767,1
Ti,0.8059,46.464,1
O,0.2186,49.685,1
O,0.3863,32.931,0
O,0.427,39.942,1
O,0.7942,29.364,1
O,0.2186,29.38,1
O,0.8524,108.99,1
O,1.248,32.615,0
O,1.061,45.011,0
O,0.2186,21.175,1
Ti,0.4327,43.917,1
O,0.5882,20.926,1
O,0.9277,45.409,1
O,1.042,0,0
O,1.042,43.06,0
O,1.257,28.483,0
O,0.4109,105.51,1
O,1.297,22.722,0
O,0.712,20.331,1
O,0.2186,41.147,1
O,0.2728,0,0
O,0.2728,37.205,0
O,0.4336,26.918,0
Ti,0.4282,42.138,1
Ti,0.7549,73.049,1
O,0.5758,21.803,0
Ti,0.6388,111.99,1
Ti,0.8201,77.745,0
Ti,1.179,41.767,0
O,0.8962,20.56,1
Ti,0.2186,100.35,1
O,0.5199,22.248,0
Ti,0.4193,53.207,0
Ti,0.4291,72.533,1
Ti,0.5226,62.626,0
O,0.7656,27.523,0
Ti,0.5698,43.327,1
O,0.6791,25.487,0
Ti,0.2186,41.779,1
Ti,0.408,60.031,1
O,0.522,31.254,1
O,0.2186,58.508,1
O,0.3679,31.088,0
O,0.621,54.289,1
O,0.9398,25.749,0
O,0.7462,20.74,0
Ti,0.6356,41.182,1
O,0.428,21.909,1
O,1.122,26.056,1
O,0.2186,43.678,1
O,0.3588,0.011583,0
O,0.3588,41.667,0
O,0.4281,121.58,1
O,0.6255,21.748,0
O,0.2186,50.524,1
O,0.356,40.925,0
O,0.4264,55.342,1
O,0.8287,39.042,0
O,0.639,62.28,1
O,1.245,25.229,0
O,0.2186,24.717,1
O,0.3041,0.53106,0
O,0.3041,22.186,0
O,0.432,82.178,1
O,0.7969,27.473,0
O,0.6301,22.004,1
Ti,0.2186,79.4,1
Ti,0.6313,62.066,0
O,0.3773,21.417,1
O,0.5653,20.245,1
O,0.435,71.12,1
O,1.251,25.514,0
O,0.6251,56.347,1
Ti,0.4096,123.26,1
O,0.4399,77.023,0
O,0.3496,35.888,0
O,0.2186,87.933,1
O,0.3219,65.818,0
Ti,0.4639,41.755,0
Ti,0.6155,79.025,1
O,0.7252,43.74,0
O,0.4103,26.363,1
O,0.5728,22.647,1
Ti,0.7194,45.055,1
Ti,0.5997,149.35,1
O,0.5899,24.332,0
O,0.5378,23.648,0
O,0.5345,77.147,0
O,0.4105,54.441,1
O,0.5841,43.402,0
Ti,0.6797,42.383,1
O,0.6057,23.59,1
O,0.4282,141.58,1
O,0.4276,26.849,1
O,0.627,40.538,1
Ti,1.234,46.373,1
O,1.295,25.066,0
O,0.2186,24.015,1
O,0.3028,0.24367,0
O,0.3028,21.772,0
O,0.4321,91.449,1
O,0.809,36.563,1
Ti,0.4339,131.04,1
O,0.6815,64.64,0
O,0.9311,30.291,0
O,1.032,0.28944,0
O,1.032,28.001,0
O,1.053,39.693,1
Ti,0.4343,41.186,1
O,0.7923,21.546,0
Ti,0.2186,87.359,1
Ti,0.2235,69.89,0
Ti,0.3664,89.435,1
Ti,0.2848,0,0
Ti,0.2848,51.517,0
O,0.1032,35.734,0
O,0.4277,22.597,1
O,0.8246,49.127,1
O,0.9637,30.936,0
O,1.108,27.223,0
O,1.313,0,0
O,1.313,24.16,0
O,0.2186,100.77,1
Ti,0.434,43.514,0
O,0.6196,58.639,1
Ti,0.8231,40.914,0
Ti,0.4151,58.259,1
O,0.4766,43.46,0
Ti,0.5889,48.254,1
O,0.7263,19.469,0
O,0.7564,29.689,1
Ti,0.2186,48.202,1
Ti,0.4012,44.378,0
Ti,0.6996,94.595,1
O,0.7048,19.297,0
O,0.6585,36.799,0
O,0.2186,33.951,1
O,0.4301,21.678,1
O,0.8301,20.728,1
O,1.048,44.342,1
Ti,0.6438,95.035,1
Ti,0.828,0,0
Ti,0.828,43.931,0
O,1.037,27.046,0
O,1.234,20.823,0
Ti,0.6885,45.442,0
O,0.8095,48.661,1
O,0.2186,65.38,1
O,0.304,54.227,0
O,0.4236,45.606,1
O,0.7146,20.088,1
O,0.4346,40.211,1
O,0.8362,42.111,1
O,1.004,32.65,0
Ti,1.229,40.089,1
O,1.261,22.252,0
O,1.059,67.854,1
Ti,1.241,46.122,0
Ti,0.4341,168.71,1
Ti,0.2295,41.039,0
O,0.3062,78.139,0
O,0.263,38.112,0
O,0.3775,31.397,0
O,0.3848,21.524,0
O,0.2186,118.49,1
O,0.3439,47.117,0
O,0.2715,0,0
O,0.2715,21.63,0
O,0.419,22.2,1
O,0.2186,32.527,1
O,0.2733,28.634,0
O,0.4304,76.882,1
O,0.6464,49.293,0
Ti,0.2186,103.04,1
O,0.22,68.12,0
O,0.02592,23.808,0
Ti,0.3548,46.813,1
Ti,0.2186,56.806,1
O,0.6821,30.094,1
O,0.4198,87.958,1
O,0.7211,28.083,1
O,0.8082,23.879,0
O,0.6385,77.289,1
O,0.8543,20.334,0
Ti,0.2186,94.446,1
Ti,0.2186,101.74,1
Ti,0.2703,91.736,0
O,0.4789,26.271,0
O,0.3974,46.515,0
O,0.5379,28.62,0
O,0.2186,50.719,1
O,0.3163,43.006,0
O,0.4268,64.799,1
O,0.6139,39.469,0
Ti,0.2186,66.997,1
O,0.338,26.159,0
O,0.388,73.935,1
Ti,0.4284,111.5,1
O,0.3737,35.414,0
O,0.2052,0.047887,0
O,0.2052,35.367,0
O,0.4521,24.362,0
O,0.4669,35.85,0
O,0.3612,0,0
O,0.3612,19.062,0
Ti,0.2186,43.489,1
O,0.4052,55.957,1
O,0.6087,45.892,0
O,0.2186,49.375,1
O,0.4266,23.436,1
Ti,1.085,39.194,1
O,0.9376,19.847,0
O,0.4217,70.531,1
O,0.5454,25.78,0
O,0.6333,21.003,0
Ti,0.7238,45.331,1
O,0.4344,89.423,1
O,0.8584,26.096,0
O,0.4174,47.065,1
O,0.6333,34.883,1
O,0.8419,37.846,1
O,0.2186,37.557,1
O,0.3685,27.296,0
O,0.539,19.825,0
O,0.617,20.508,1
O,0.9476,50.426,1
O,1.102,39.925,0
O,0.8643,105.95,1
Ti,1.242,40.902,0
O,1.074,22.285,0
Ti,0.2186,96.641,1
O,0.6106,32.09,0
O,0.3999,40.402,0
Ti,0.3612,91.294,1
O,0.04001,32.407,0
Ti,0.2186,110.82,1
O,0.1554,31.654,0
O,0.09248,29.681,0
O,0.2169,31.617,0
O,0.2156,0,0
O,0.2156,31.603,0
O,0.3467,23.218,1
Ti,0.4358,50.065,1
O,0.4936,24.888,0
Ti,0.2186,77.513,1
O,0.2368,47.004,0
O,0.2734,38.725,0
Ti,0.585,92.959,1
Ti,0.4475,83.676,0
O,0.2544,28.957,0
Ti,0.2186,72.772,1
O,0.2564,26.614,0
O,0.5999,42.472,1
Ti,0.4231,41.148,1
O,0.6292,19.445,0
O,0.5546,20.458,1
O,0.8092,21.019,1
O,0.4326,42.524,1
O,0.6495,78.24,1
O,1.072,56.115,0
O,0.4229,108.83,1
O,0.8648,19.021,0
O,0.5893,30.793,0
Ti,0.6374,46.872,1
O,0.6552,25.518,0
O,0.8452,20.016,1
O,1.031,75.013,1
O,1.196,21.66,0
O,0.4157,28.032,1
O,0.8076,69.369,1
Ti,0.9784,45.218,0
O,1.178,24.504,0
Ti,0.8605,52.659,1
O,0.4236,103.37,1
O,0.757,21.892,0
O,0.6303,34.646,0
O,0.2186,48.269,1
O,0.5964,19.472,0
Ti,0.4268,107.97,1
O,0.6849,22.436,0
O,0.6151,22.332,0
Ti,0.2186,172.86,1
O,0.7113,33.609,0
Ti,0.341,53.952,0
O,0.6532,94.117,1
O,1.016,21.466,0
O,1.025,40.701,1
O,1.213,23.973,1
Ti,0.2186,68.103,1
O,0.3871,64.135,1
O,0.7093,25.688,0
O,0.582,26.035,0
O,0.6347,68.473,1
O,0.2186,67.21,1
Ti,0.4045,48.437,0
Ti,0.4233,87.255,1
O,0.5123,19.306,1
O,0.2186,134.59,1
Ti,0.3847,46.87,0
O,0.4343,85.045,1
O,0.7534,44.215,0
O,0.5813,30.992,0
O,0.682,24.721,0
O,0.2186,58.238,1
O,0.3944,44.327,0
O,0.5781,23.421,0
O,0.4254,47.312,1
O,0.7268,0.3146,0
O,0.7268,36.702,0
O,0.9436,29.046,0
O,1.143,19.134,0
Ti,0.2186,169.23,1
O,0.1444,42.943,0
O,0.1091,22.17,0
O,0.2267,73.323,0
O,0.2689,49.714,0
O,0.3968,47.491,0
O,0.6019,33.057,0
O,0.2186,23.478,1
O,0.6506,64.308,1
O,0.8547,19.452,1
O,1.063,20.696,1
O,0.2186,83.368,1
O,0.4,24.644,0
O,0.5048,0.71887,0
O,0.5048,21.232,0
O,0.629,27.831,1
O,0.2186,63.027,1
Ti,0.3956,39.833,0
Ti,0.4245,40.002,1
O,0.618,72.868,1
O,0.8063,61.912,0
O,0.2186,81.853,1
O,0.3603,68.95,0
O,0.4216,53.562,1
Ti,0.841,70.387,1
Ti,0.8857,0,0
Ti,0.8857,68.129,0
O,1.189,23.924,0
O,0.2186,47.192,1
O,0.643,42.902,1
O,0.857,52.431,1
O,1.035,21.837,0
O,0.2186,87.016,1
O,0.5506,21.333,0
O,0.8865,23.895,1
O,0.8999,20.576,1
Ti,0.2186,55.17,1
O,0.3414,35.665,0
Ti,0.3957,39.62,1
O,0.2186,74.219,1
O,0.4134,0,0
O,0.4134,70.028,0
O,0.4227,73.098,1
O,0.2186,64.505,1
Ti,0.3969,41.843,0
Ti,0.2186,88.989,1
O,0.3904,21.028,0
O,0.3686,30.05,1
O,0.493,51.816,1
O,0.9335,25.672,0
O,0.4338,36.189,1
O,0.5713,19.326,0
O,0.6512,55.038,1
O,0.2186,70.494,1
Ti,0.401,50.446,0
Ti,0.4233,87.178,1
Ti,0.564,47.213,0
O,0.6893,35.365,0
O,0.4504,20.483,1
O,1.041,24.031,1
O,1.241,19.53,0
O,0.2186,85.54,1
O,0.6164,82.843,1
O,0.2186,48.716,1
O,0.7892,68.26,1
O,0.9719,0.13318,0
O,0.9719,61.71,0
Ti,0.2186,147.57,1
O,0.5958,41.896,0
O,0.5455,26.392,0
O,0.4907,41.03,0
O,0.356,22.684,1
O,0.2186,36.042,1
O,0.2676,0.03971,0
O,0.2676,34.002,0
Ti,0.4296,113.95,1
O,0.6459,47.055,0
O,0.7805,34.065,0
O,0.4572,22.611,1
O,0.2186,130.67,1
O,1.634,24.634,0
Ti,0.2186,139.67,1
O,0.3018,36.522,1
O,0.3831,27.867,0
Ti,1.02,81.237,1
Ti,1.272,53.171,0
O,1.487,21.555,0
O,1.075,30.551,1
O,0.4341,42.921,1
O,0.9484,0,0
O,0.9484,23.395,0
O,1.157,0,0
O,1.157,21.212,0
O,0.4312,61.581,1
O,0.5998,51.576,0
O,0.8349,47.103,1
Ti,0.621,96.387,1
O,0.9184,35.457,0
O,1.068,29.93,0
O,0.821,22.147,0
O,0.4183,29.569,1
Ti,0.9976,56.841,1
Ti,1.06,76.588,1
O,1.138,24.005,0
O,0.2186,114.79,1
O,0.2259,0.47581,0
O,0.2259,23.888,0
Ti,0.4308,84.542,0
O,1.038,19.103,0
O,0.8321,23.213,0
Ti,0.419,74.597,1
O,0.4491,52.244,0
Ti,0.2186,122.7,1
O,0.5717,22.54,0
O,0.4459,34.915,0
Ti,0.3831,41.927,0
O,0.3264,27.161,1
Ti,0.435,46.17,1
O,0.4553,20.585,0
O,0.6328,46.715,1
O,0.7501,29.988,0
O,1.183,21.596,1
O,0.2186,34.227,1
O,0.3678,26.323,0
O,0.4297,51.508,1
O,0.8304,25.702,0
O,0.7698,49.286,1
O,0.8831,29.383,0
O,0.2186,101.72,1
O,0.2912,77.013,0
O,0.1897,49.079,0
O,0.5978,48.206,1
O,0.4325,36.342,1
O,0.6295,34.309,1
O,0.7819,24.352,0
O,0.9767,38.129,1
Ti,0.6464,59.884,1
O,0.6144,67.834,1
O,0.821,26.083,0
O,0.9892,21.425,1
O,0.4344,92.072,1
Ti,0.5669,57.156,0
Ti,0.7454,0,0
Ti,0.7454,55.582,0
Ti,0.4259,84.258,1
Ti,0.4775,67.904,0
O,0.5724,31.395,0
Ti,0.6004,67.735,1
O,0.6531,41.821,0
O,0.2186,88.993,1
O,0.6324,26.504,1
O,1.057,30.264,1
O,0.4271,78.44,1
O,0.9408,21.306,0
O,0.6265,77.297,1
O,0.8133,39.892,0
O,0.9974,0.017686,0
O,0.9974,30.677,0
O,0.2186,115.49,1
O,0.3699,109.22,0
O,1.306,24.544,0
O,0.7865,45.078,0
O,0.9253,29.01,0
O,0.4191,49.115,1
O,0.592,34.366,0
O,0.2186,63.643,1
O,0.439,29.006,0
O,0.7918,32.684,1
O,1.153,30.357,1
O,0.4294,121.9,1
O,0.9185,52.282,0
O,1.074,33.776,0
O,0.8179,29.587,0
O,0.6008,44.838,1
O,0.2186,127.09,1
O,0.4075,0,0
