# Nions = 10000
Atom,Depth (nm),Energy (eV),Primary
O,0.8509,179.01,1
O,1.794,32.273,0
O,1.913,22.505,0
O,1.269,47.186,0
O,1.018,66.778,1
Ti,0.2186,325.01,1
Ti,0.6391,0,0
Ti,0.6391,161.88,0
Ti,0.8991,92.705,0
O,1.382,29.495,0
O,1.07,30.904,0
O,0.7548,38.556,0
O,0.6178,27.17,0
O,0.6474,20.061,0
O,0.4308,36.165,0
O,0.3406,50.097,0
O,0.4002,39.54,0
O,0.5023,19.837,0
O,0.2186,165.9,1
O,0.5203,19.81,0
O,0.3836,81.691,0
O,0.4571,28.877,0
O,0.8266,100.38,1
O,1.603,32.539,0
O,0.9962,72.602,1
O,1.374,30.594,0
O,1.171,23.692,0
Ti,0.4363,316.63,1
O,0.07984,38.782,0
O,0.2122,19.621,0
O,0.3931,83.608,0
O,0.3699,0,0
O,0.3699,80.697,0
O,0.2632,77.326,0
O,0.06213,67.657,0
O,0.2186,297.79,1
Ti,0.1017,43.971,0
Ti,0.3959,222.1,0
O,1.349,54.207,0
O,0.9674,33.149,0
Ti,0.82,61.583,0
O,0.9379,44.085,0
O,1.14,19.122,0
Ti,0.4257,72.336,1
Ti,0.5471,47.792,0
O,0.7048,22.346,0
O,0.8616,159.12,1
O,1.667,34.983,0
O,0.9972,75.43,0
O,1.648,25.114,0
Ti,1.07,105.17,1
O,1.216,28.795,0
O,1.29,21.283,0
O,0.2186,43.89,1
O,0.3041,0,0
O,0.3041,41.882,0
Ti,0.4325,326.2,1
O,0.6494,49.603,0
O,0.8249,28.17,0
O,0.5202,29.548,0
O,0.4209,51.363,0
O,0.608,19.152,0
O,0.4647,23.038,0
Ti,0.3643,62.586,0
O,0.4396,59.744,0
O,0.3506,0.41136,0
O,0.3506,22.752,0
O,0.4436,30.457,0
O,0.2186,43.209,1
Ti,0.4325,223.63,1
O,0.9766,31.575,0
O,0.853,64.922,0
O,0.6837,74.249,0
O,0.5202,70.225,1
O,0.4365,23,1
O,0.6538,165.7,1
O,0.6072,26.671,0
Ti,0.8551,111.47,0
O,1.234,19.261,0
O,1.062,65.593,0
O,1.393,20.034,0
Ti,0.8463,71.861,1
O,0.2186,55.283,1
O,0.2698,49.78,0
O,0.4143,40.785,0
O,0.9441,19.036,0
Ti,0.4314,85.637,1
O,0.4536,24.459,0
O,0.4263,0.1536,0
O,0.4263,22.305,0
O,0.4704,37.079,0
Ti,0.6364,66.369,1
O,0.8452,113.78,1
O,1.19,32.592,0
O,1.155,26.638,0
O,0.2186,25.089,1
O,0.652,56.191,1
O,0.8613,46.043,1
O,1.294,95.452,1
O,1.664,66.028,0
O,1.857,24.553,0
O,1.476,19.436,1
O,1.659,54.397,1
O,0.8542,263.15,1
O,1.855,19.041,0
O,1.954,27.028,0
O,1.306,19.038,1
O,0.2186,39.906,1
O,0.3291,25.428,0
Ti,0.6512,150.5,1
Ti,0.9546,64.387,0
O,0.827,53.141,0
Ti,0.8206,95.242,1
O,0.8211,47.918,0
O,0.2186,85.409,1
O,0.2847,65.416,0
Ti,0.4283,39.255,1
O,0.6142,22.711,0
Ti,0.5975,149.58,1
O,1.017,26.628,0
O,0.8973,22.549,0
O,0.9412,19.205,0
O,0.8301,21.2,0
O,0.7167,21.205,0
O,0.6044,50.569,1
O,0.529,26.336,1
Ti,0.4357,215.58,1
O,0.5083,25.04,0
O,0.5224,19.637,0
Ti,0.5307,50.362,0
O,0.5529,47.874,1
O,0.5591,30.001,0
Ti,0.725,42.108,1
Ti,0.4336,75.806,1
O,0.4732,23.822,0
O,0.6334,109.4,1
O,0.9734,26.894,0
O,0.7682,51.268,0
O,1.08,24.164,0
Ti,0.8515,148.15,1
Ti,0.9815,122.77,0
O,1.356,31.763,0
Ti,0.2186,39.041,1
O,0.2475,28.041,0
Ti,0.4241,42.02,1
O,0.6047,62.067,1
O,0.8224,19.885,0
O,1.05,88.139,1
Ti,1.516,43.746,1
O,1.455,28.209,0
O,0.2186,253.48,1
O,0.7849,101.29,0
O,0.9799,26.391,0
O,0.4218,111.14,0
O,0.8203,20.609,0
O,0.4196,43.534,1
O,0.6579,0,0
O,0.6579,30.429,0
O,0.6212,55.797,1
O,0.2186,103.23,1
O,0.6221,73.248,0
O,0.6265,91.318,1
O,0.9752,36.456,0
O,0.7998,20.683,1
O,1.433,66.711,1
O,1.797,24.596,0
O,0.2186,37.602,1
O,0.3211,0,0
O,0.3211,33.206,0
O,0.5108,22.605,0
O,0.4332,102.87,1
O,0.8029,19.478,0
O,0.6915,33.366,0
O,0.6375,109.63,1
O,1.276,28.301,0
O,0.8548,68.152,1
O,1.029,29.439,0
Ti,1.051,39.417,1
O,0.2186,296.95,1
O,0.4159,0,0
O,0.4159,292.67,0
Ti,2.265,50.437,0
O,2.471,32.593,0
O,2.073,22.433,0
O,1.565,21.975,0
O,1.056,49.191,0
O,0.4255,74.433,1
Ti,0.8612,286.98,1
O,1.207,19.006,0
O,0.9844,52.104,0
Ti,0.8478,151.06,0
O,0.8176,88.181,0
O,0.6116,26.036,0
O,0.7631,24.738,0
O,0.873,25.433,0
O,0.6509,169.84,1
O,1.065,56.388,0
O,0.7914,79.998,0
O,0.9058,35.809,0
O,0.2186,246.1,1
O,0.8411,40.733,0
Ti,0.8102,85.813,0
O,0.6055,27.846,0
Ti,0.4297,55.522,0
Ti,0.6344,94.794,1
Ti,0.6824,84.619,0
Ti,1.133,46.813,0
O,0.2186,115.93,1
O,0.3843,0.14498,0
O,0.3843,107.99,0
O,0.8884,29.6,0
O,0.7801,30.874,0
Ti,0.4251,124.97,1
Ti,0.4787,57.746,0
O,0.5271,20.22,0
Ti,0.93,44.234,1
O,0.2186,139.54,1
O,0.3417,87.56,0
O,0.6384,57.441,0
O,0.6233,52.002,1
O,1.043,28.435,0
O,1.152,33.973,1
O,1.307,20.429,1
O,1.447,23.72,1
O,1.54,50.803,1
O,0.4335,46.295,1
O,0.544,26.449,0
O,0.8532,79.727,1
O,1.069,28.797,1
O,1.494,105.6,1
O,1.906,41.935,0
O,1.672,20.591,1
O,0.2186,124.42,1
O,0.3593,38.695,0
O,0.623,64.57,1
O,1.01,64.512,1
O,1.205,25.921,0
O,0.2186,28.997,1
O,0.4341,72.883,1
O,0.5481,20.402,0
O,0.6394,64.76,1
O,0.7674,29.682,0
O,0.8428,46.487,1
O,0.9199,32.309,0
O,1.029,27.856,0
O,1.507,64.848,1
O,1.647,54.892,0
O,1.835,35.638,0
Ti,0.4364,231.5,1
O,0.635,146.74,0
O,0.8326,27.669,0
O,0.9206,19.772,0
O,0.6531,54.837,1
O,0.7533,40.258,0
O,0.9436,28.517,0
Ti,0.7381,56.793,1
O,0.933,24.833,0
O,0.2186,76.005,1
Ti,0.3483,55.48,0
O,0.429,211.85,1
O,0.6958,30.368,0
O,0.6021,102.87,0
O,0.783,22.752,0
O,0.693,0,0
O,0.693,19.876,0
O,0.8612,26.394,0
Ti,0.4358,84.2,1
O,0.4645,19.955,0
O,0.4551,20.344,0
Ti,0.8277,207.65,1
O,1.203,19.647,0
O,1.079,40.953,0
O,0.9507,19.119,0
O,0.8713,34.437,0
O,0.2186,116.72,1
O,0.219,49.604,0
O,0.1116,32.195,0
O,0.2886,44.474,0
O,0.4254,24.291,1
O,0.6156,53.453,1
O,0.8293,26.11,0
O,0.9089,0.10365,0
O,0.9089,21.342,0
O,1.064,0,0
O,1.064,19.125,0
O,0.7828,29.873,1
O,0.9226,43.912,1
Ti,1.367,55.594,1
O,1.084,206.59,1
O,1.496,89.24,0
O,1.846,23.157,0
O,1.64,25.719,0
O,1.259,23.669,1
Ti,1.462,70.864,1
O,0.2186,126.16,1
O,0.5165,61.383,0
O,0.406,28.487,0
O,0.4242,21.232,1
Ti,0.8081,61.604,1
O,0.8661,42.791,0
O,1.015,24.793,0
Ti,1.003,44.404,1
O,1.17,30.171,1
O,0.4358,105.23,1
O,0.65,21.019,0
O,0.5995,29.353,0
O,0.5532,45.45,0
O,0.6472,36.793,0
Ti,0.6421,89.856,1
O,0.8404,63.327,1
O,1.04,21.951,1
Ti,1.409,62.263,1
Ti,1.344,42.985,0
Ti,0.4246,117.78,1
O,0.7393,39.051,0
O,1.092,21.079,0
O,0.5937,62.206,0
O,0.6388,32.345,1
O,0.5777,21.536,0
Ti,0.7558,39.078,1
O,1.106,45.274,1
O,0.8512,225.04,1
Ti,0.8554,46.242,0
Ti,0.6746,41.774,0
O,0.4713,23.718,0
Ti,1.188,73.784,0
Ti,1.311,53.881,0
O,1.06,22.558,1
O,1.263,28.004,1
O,0.2186,229.57,1
Ti,1.165,56.553,0
O,1.363,39.744,0
O,1.085,20.582,0
O,0.8152,32.26,0
O,0.4254,61.863,0
O,0.6847,39.437,0
O,0.8212,98.151,1
O,1.363,53.186,0
O,0.2186,37.3,1
O,0.8656,57.647,1
O,1.499,94.287,1
O,1.634,34.492,0
Ti,1.698,84.322,1
O,1.922,26.274,0
O,1.878,19.908,1
O,0.4277,26.318,1
O,0.8283,30.244,1
O,1.234,29.35,1
Ti,1.555,58.929,1
O,1.59,26.833,0
O,1.715,58.383,1
O,2.029,31.196,0
Ti,0.2186,94.498,1
O,0.3928,27.078,0
O,0.3762,35.89,0
O,0.7577,118.77,1
O,0.8311,37.743,0
O,0.8545,20.519,0
O,0.9619,36.229,1
O,1.146,22.073,1
O,1.296,25.375,1
Ti,0.2186,231.07,1
Ti,0.4301,82.263,0
O,0.5241,43.237,0
Ti,0.4044,88.511,0
O,0.6766,21.954,0
O,0.2945,23.006,0
O,0.3415,115.93,1
O,0.5405,19.233,0
O,0.719,21.124,1
O,0.4267,53.012,1
Ti,0.8609,122.76,1
O,0.9911,23.037,0
Ti,1.008,58.712,0
O,1.126,42.133,0
O,1.329,21.02,0
O,1.004,55.689,1
O,1.152,60.543,1
O,1.281,20.039,0
O,1.267,30.442,1
O,0.6542,32.089,1
O,0.8645,27.773,1
O,1.256,66.037,1
O,1.432,130.73,1
O,1.709,59.638,0
O,1.665,19.792,0
O,1.716,52.113,0
O,1.982,19.177,0
O,1.713,36.448,1
O,1.835,29.328,0
O,0.2186,19.446,1
O,0.6515,47.394,1
O,0.7273,0,0
O,0.7273,41.921,0
Ti,0.8639,60.31,1
O,0.9073,23.636,0
O,1.064,77.764,1
O,1.246,34.799,1
O,1.307,0.9446,0
O,1.307,31.854,0
O,1.493,22.872,0
O,0.2186,52.572,1
O,0.4315,203.28,1
O,2.135,41.399,0
O,1.587,20.194,0
O,0.6377,25.748,1
O,0.7179,0,0
O,0.7179,21.167,0
Ti,0.2186,144.04,1
O,0.2038,48.606,0
O,0.2705,0,0
O,0.2705,28.906,0
O,0.3818,52.097,1
O,0.4438,23.13,0
Ti,0.5455,158.25,1
O,0.5562,21.587,0
O,0.5182,100.26,0
O,0.3569,70.67,0
O,0.1581,64.867,0
O,0.2186,53.627,1
Ti,0.4314,44.11,1
O,0.5397,31.864,0
Ti,0.6189,64.109,1
O,1.077,87.94,1
O,1.271,61.306,1
O,0.2186,44.18,1
O,0.2925,0,0
O,0.2925,41.757,0
O,0.4324,199.59,1
Ti,1.25,52.373,0
O,1.264,45.795,0
O,0.6496,30.407,0
O,0.7349,21.654,0
Ti,0.6101,43.969,1
O,0.6715,23.685,1
O,0.7938,34.896,1
Ti,0.2186,298.07,1
O,0.6495,29.532,0
O,0.413,40.56,0
O,0.5099,22.664,0
Ti,0.2051,156.94,0
O,0.2373,23.866,0
Ti,0.176,46.12,0
Ti,0.1909,74.115,0
O,0.2481,25.139,0
Ti,0.4294,46.545,1
O,0.3697,19.759,1
O,0.6443,22.448,1
Ti,0.8529,69.803,1
O,1.25,22.625,0
O,1.002,28.84,1
O,1.123,127.48,1
O,1.23,52.682,1
O,1.534,28.34,1
Ti,0.4319,55.97,1
O,0.5206,32.05,0
Ti,0.9663,48.223,1
Ti,1.013,40.729,0
O,1.109,23.147,0
O,1.244,0,0
O,1.244,19.057,0
Ti,1.137,112.61,1
O,1.324,32.188,1
Ti,1.46,41.94,1
Ti,0.2186,361.62,1
Ti,0.3729,71.064,0
Ti,0.528,0,0
Ti,0.528,39.139,0
O,0.6113,20.857,0
O,0.6173,20.488,0
O,0.3199,43.452,0
O,0.391,0.89476,0
O,0.391,38.98,0
O,0.2391,193.76,0
O,0.8645,30.386,0
Ti,0.2903,78.756,0
O,0.3441,27.428,0
O,0.3928,0.038447,0
O,0.3928,27.389,0
O,0.2122,35.728,0
O,0.2186,225.19,1
O,0.4274,158.03,0
O,0.6089,140.87,0
O,1.586,22.011,0
O,1.408,50.914,0
O,0.419,56.637,1
Ti,0.6463,83.2,1
O,1.038,42.177,0
O,0.9416,28.424,1
O,1.12,23.328,1
O,1.292,71.901,1
O,0.2186,180.25,1
O,0.03408,41.816,0
Ti,0.4142,119.98,0
O,0.6186,50.805,0
O,0.7114,19.251,0
Ti,0.4205,96.017,1
O,0.8704,40.303,0
O,0.5756,45.238,1
O,0.6737,31.41,0
O,0.4246,34.381,1
O,0.8111,144.57,1
O,0.9499,23.796,1
O,1.061,43.028,1
O,1.118,48.752,1
O,1.085,0.40836,0
O,1.085,20.117,0
O,1.173,23.616,0
Ti,0.2186,73.255,1
O,0.5868,82.492,1
O,0.9912,26.623,0
O,0.9616,31.932,0
O,0.8741,27.59,1
O,1.09,24.549,0
Ti,0.9939,73.632,1
O,1.109,40.922,0
Ti,0.9636,41.664,1
O,0.2186,258.1,1
O,0.4242,0.13165,0
O,0.4242,247.28,0
O,1.071,53.18,0
O,0.965,52.307,0
O,1.032,40.509,0
O,1.287,20.467,0
Ti,0.6386,76.073,0
O,0.4205,83.863,1
O,0.2186,147.35,1
O,0.298,121.33,0
Ti,0.4362,87.076,0
O,0.4228,103.27,1
O,0.5664,24.033,0
O,0.5703,38.591,0
O,0.6726,23.612,0
Ti,0.6409,48.217,1
O,0.709,21.404,0
O,0.8109,27.374,1
O,1.006,31.842,1
O,0.4333,72.024,1
O,0.7485,41.288,0
O,0.6285,47.559,1
O,0.8334,25.809,1
O,1.037,29.448,1
O,1.463,47.082,1
Ti,0.2186,174.35,1
O,0.7531,35.866,0
O,0.6028,19.205,0
Ti,0.4217,69.349,0
O,0.6331,24.805,0
O,0.5534,19.421,0
O,0.3677,96.711,1
O,1.094,27.546,0
O,1.025,24.664,0
O,0.4488,21.366,1
O,0.3625,0.24495,0
O,0.3625,19.121,0
Ti,0.5818,57.226,1
Ti,0.2186,119.38,1
Ti,0.2143,111.29,0
Ti,0.2341,44.462,0
O,0.1982,52.754,0
Ti,0.3925,115.42,1
O,0.9013,28.441,0
O,0.7112,23.437,0
O,0.8228,0.74339,0
O,0.8228,20.694,0
Ti,0.6266,39.871,1
O,0.2186,110.05,1
O,0.8968,37.083,0
O,0.426,36.409,1
O,0.8542,88.816,1
O,0.9976,20.971,0
O,0.9778,28.222,0
O,1.058,24.953,0
Ti,1.058,56.919,1
O,1.456,19.172,0
O,1.269,21.77,0
O,1.421,20.994,1
O,0.4363,68.336,1
Ti,0.6435,154.73,1
O,1.259,55.311,0
O,1.447,22.69,0
O,1.101,21.317,0
Ti,1.231,44.97,1
Ti,0.4363,57.163,1
O,0.6325,75.495,1
O,0.7097,25.751,0
O,0.8463,85.794,1
O,1.062,43.134,1
O,1.489,53.818,1
Ti,0.6417,40.657,1
O,0.8584,53.952,1
O,1.061,174.18,1
O,2.381,25.224,0
O,2.309,35.53,0
O,1.793,20.136,0
O,0.2186,304.77,1
O,0.3271,0,0
O,0.3271,52.302,0
O,0.1157,19.821,0
Ti,0.4915,45.611,0
O,0.4039,21.958,0
Ti,0.418,152.61,0
O,0.9325,20.745,0
O,0.764,62.411,0
O,0.9217,50.031,0
O,0.5914,21.736,0
O,0.627,46.109,1
O,0.2186,28.506,1
Ti,0.4342,302.45,1
O,0.7027,41.607,0
O,0.826,19.86,0
O,0.6194,170.82,0
O,0.3798,59.257,0
Ti,0.7619,63.274,0
O,0.8811,32.833,0
O,0.5602,24.122,0
O,0.4913,47.425,1
O,0.4365,62.734,1
O,0.7529,27.514,0
Ti,0.8433,132.59,1
O,0.9089,23.526,0
O,0.9058,88.141,0
O,1.042,0,0
O,1.042,82.59,0
O,1.697,23.427,0
Ti,1.013,45.679,1
O,1.545,22.038,1
Ti,0.2186,171.34,1
Ti,0.4773,54.648,0
Ti,0.4343,62.539,0
O,0.5116,22.616,0
O,0.3506,43.277,0
O,0.437,33.018,0
O,0.3691,28.7,1
O,0.9684,30.723,1
O,1.152,27.042,1
Ti,0.2186,69.551,1
O,0.5193,19.794,0
O,0.5962,80.12,1
O,1.333,0.66339,0
O,1.333,33.225,0
O,0.754,103.01,1
O,0.8424,31.162,0
O,1.29,41.427,1
O,1.429,0,0
O,1.429,38.477,0
Ti,0.2186,387.41,1
O,0.05633,34.998,0
O,0.03392,26.453,0
O,0.1018,121.4,0
O,0.05273,80.032,0
O,0.1584,21.63,0
O,0.2186,78.184,1
O,0.1519,0.45389,0
O,0.1519,22.582,0
O,0.2804,48.412,0
O,0.4288,45.55,1
O,0.6083,39.404,0
Ti,0.6182,39.251,1
O,0.6748,27.18,0
O,0.8201,19.497,0
Ti,0.7942,81.529,1
O,0.8974,38.182,0
O,1.213,21.139,1
O,1.32,27.686,1
O,0.2186,63.217,1
O,0.2857,0,0
O,0.2857,32.675,0
O,0.4333,30.169,0
O,0.2664,28.235,0
Ti,0.6393,155.41,1
O,1.222,60.161,0
O,1.646,36.585,0
O,1.02,27.044,0
O,0.8397,37.131,0
O,0.8464,86.366,1
O,0.8823,66.678,0
O,0.9488,56.899,0
O,0.4318,25.004,1
Ti,0.8315,62.038,1
O,1.01,37.591,0
O,0.9961,100.73,1
O,1.074,75.647,0
Ti,0.2186,170.47,1
O,1.109,26.422,0
O,0.9001,36.16,0
Ti,0.515,60.311,0
O,0.5465,71.203,1
O,0.3074,0.022529,0
O,0.3074,23.479,0
O,0.6312,30.397,0
O,0.8869,51.127,1
O,1.044,36.571,0
O,0.2186,59.186,1
O,0.4308,63.363,1
O,0.8372,28.939,1
O,1.028,166.68,1
Ti,1.37,43.14,0
O,1.504,20.103,0
O,1.21,48.929,0
O,0.2186,31.209,1
O,0.859,25.044,1
Ti,1.285,195.13,1
Ti,1.474,91.246,0
O,1.873,27.354,0
O,1.772,23.41,0
O,1.413,92.868,0
O,1.483,26.083,1
O,1.264,73.481,1
O,1.692,41.884,1
O,0.6471,187.41,1
O,0.8414,152.49,0
O,1.621,49.155,0
O,1.739,28.118,0
O,1.277,33.561,1
O,0.2186,20.283,1
Ti,0.6527,42.384,1
O,1.064,105.94,1
O,1.149,21.729,0
O,1.507,25.708,0
O,1.498,48.736,1
O,1.645,25.253,0
O,1.702,23.829,1
O,1.908,31.236,1
O,2.098,26.358,1
O,0.434,80.575,1
O,0.651,96.689,1
O,1.145,27.381,0
O,1.345,22.225,0
O,0.9279,34.229,0
O,1.057,28.027,0
O,0.7617,23.236,0
O,0.859,95.036,1
Ti,1.28,58.693,0
O,1.49,40.37,0
O,1.414,26.948,1
O,0.4355,87.506,1
O,0.5303,56.028,0
Ti,0.6454,82.66,1
O,0.7974,46.82,0
Ti,0.7961,66.655,1
O,0.8837,26.284,0
O,0.2186,28.36,1
O,0.2696,0,0
O,0.2696,24.14,0
O,0.4342,71.94,1
O,0.6496,37.289,1
O,0.8529,178.13,1
O,1.04,122.98,0
Ti,1.036,40.578,1
Ti,0.4344,372.63,1
O,0.1831,101.77,0
O,0.3816,199.88,0
O,0.304,42.245,0
O,0.3049,24.229,0
O,0.3059,21.946,0
O,0.3089,19.105,0
Ti,0.3036,140.35,0
O,0.1278,81.387,0
O,1.041,43.074,1
O,1.255,81.868,1
Ti,1.634,59.483,1
O,1.786,73.649,1
O,2.12,22.294,0
O,1.932,21.311,0
Ti,0.2186,72.767,1
O,0.1157,32.011,0
O,0.4112,22.923,1
O,1.242,56.646,1
O,1.626,50.071,1
O,1.929,28.816,1
Ti,2.121,62.237,1
Ti,0.2186,248.43,1
O,0.7329,19.981,0
O,0.5872,51.307,0
O,0.4214,139.16,0
Ti,0.9213,49.499,0
O,0.3236,50.203,1
O,0.09057,29.229,1
Ti,0.2186,231.16,1
O,0.3769,166.41,0
O,1.043,76.083,0
O,0.8835,27.875,0
O,0.4389,85.698,1
O,0.4107,0,0
O,0.4107,38.671,0
O,0.2012,0,0
O,0.2012,37.999,0
O,0.5045,39.427,0
Ti,0.2186,103.91,1
O,0.2347,45.287,0
Ti,0.3989,51.438,1
Ti,0.5724,86.611,1
O,0.6569,60.721,0
O,0.4189,62.564,1
O,0.2186,117.26,1
O,0.7222,24.49,0
O,0.3995,34.704,0
O,0.6174,157.92,1
O,0.7212,28.606,0
O,0.8018,61.57,0
O,0.8797,20.466,0
O,0.8365,21.619,0
O,0.9694,21.002,1
O,0.6492,45.233,1
O,0.866,117.45,1
O,1.197,42.952,0
O,1.53,22.334,0
O,1.706,0.41464,0
O,1.706,19.919,0
O,1.274,75.47,1
O,1.454,28.535,0
O,1.491,24.605,1
O,1.899,31.356,1
Ti,0.2186,82.357,1
O,0.4075,40.366,1
Ti,1.849,52.962,1
O,1.882,22.343,0
O,2.04,36.961,1
O,2.533,21.402,0
O,2.392,27.333,1
O,0.2186,46.41,1
O,0.8601,110.9,1
O,1.463,19.832,0
O,1.262,30.896,0
O,1.399,0,0
O,1.399,27.837,0
O,1.061,32.292,0
O,1.451,34.707,1
O,0.4355,94.078,1
O,0.6404,156.45,1
O,1.258,64.791,0
O,1.607,20.035,0
O,0.7951,27.28,0
O,0.9965,68.071,1
Ti,1.153,45.764,0
O,1.355,20.443,0
O,0.8542,100.33,1
O,1.199,25.868,0
O,1.14,26.532,0
O,1.251,136.68,1
O,1.787,74.882,0
O,2.499,20.729,0
O,1.757,32.161,1
Ti,0.2186,68.093,1
O,0.6171,64.445,1
O,1.016,19.712,0
Ti,0.8269,168.45,1
Ti,0.8893,95.625,0
Ti,1.06,0,0
Ti,1.06,48.98,0
Ti,1.24,0,0
Ti,1.24,47.713,0
O,1.007,45.312,0
O,1.133,37.5,0
O,0.8581,68.063,0
O,0.8802,33.734,0
O,0.8673,21.268,0
Ti,0.2186,150.39,1
Ti,0.2264,64.926,0
O,0.2336,37.8,0
O,0.221,22.362,0
O,0.2233,27.746,0
O,0.2259,21.53,0
O,0.381,74.932,1
O,0.5826,102.32,1
O,0.7724,22.615,0
O,0.801,22.124,1
O,1.009,0,0
O,1.009,19.164,0
Ti,0.8484,268.42,1
O,0.8013,19.598,0
O,0.8349,36.285,0
O,0.8087,153.84,0
O,0.4565,0.53375,0
O,0.4565,20.586,0
Ti,0.3868,62.761,0
O,0.1875,44.477,0
O,0.5448,35.808,0
O,0.2186,245.28,1
O,1.177,87.319,0
O,1.343,57.827,0
Ti,0.4252,51.869,0
O,0.622,20.397,0
O,0.4192,34.105,1
O,0.7989,78.324,1
O,1.181,48.748,0
O,0.436,19.027,1
O,1.076,126.84,1
Ti,1.219,72.917,0
Ti,1.388,59.428,0
O,1.575,26.316,0
O,1.483,57.226,1
O,1.618,22.066,1
Ti,0.4342,217.17,1
Ti,1.121,86.89,0
O,1.547,26.414,0
O,0.9636,42.323,0
O,0.6228,51.133,0
O,0.5336,22.374,1
Ti,0.6749,75.163,1
O,0.8547,22.395,0
O,0.8601,37.547,1
O,1.066,42.914,1
O,1.276,76.843,1
O,1.494,26.701,1
O,1.923,41.349,1
O,2.11,44.728,1
O,2.28,31.868,1
O,2.408,22.105,0
O,0.4343,19.566,1
O,0.858,202.2,1
Ti,1.587,53.031,0
O,1.505,36.911,0
O,1.342,19.662,0
O,1.217,20.348,0
O,1.075,48.743,1
O,1.371,23.727,0
O,1.282,40.656,1
O,0.6474,46.139,1
O,1.228,38.741,1
Ti,1.617,93.767,1
O,1.739,65.472,0
O,2.067,24.041,0
O,1.616,22.196,1
O,0.2186,94.397,1
O,0.3767,70.05,0
O,1.067,20.629,0
O,0.4274,83.681,1
O,1.025,0.83482,0
O,1.025,40.128,0
Ti,0.8578,61.548,1
O,0.9096,20.978,0
O,1.048,40.964,1
O,1.264,70.77,1
O,1.666,39.403,0
O,0.2186,90.01,1
O,0.2758,73.909,0
Ti,0.3882,46.463,0
O,0.5541,22.462,0
O,0.4276,69.492,1
O,0.5495,29.77,0
O,0.6452,40.944,1
O,1.022,80.352,1
O,1.369,23.385,0
O,1.408,0.98874,0
O,1.408,20.396,0
O,1.131,22.461,1
O,1.21,23.936,1
Ti,0.2186,142.96,1
Ti,0.4333,0.90998,0
Ti,0.4333,137.11,0
Ti,0.8549,92.257,0
O,1.064,68.489,0
O,1.689,23.825,0
O,1.488,19.337,0
O,0.6473,32.254,0
O,0.7678,20.195,0
Ti,0.3823,92.133,1
Ti,0.7425,0.46382,0
Ti,0.7425,57.649,0
O,0.9512,37.153,0
O,0.5643,26.829,0
O,0.41,63.591,1
O,0.2186,34.042,1
O,0.3216,0,0
O,0.3216,32.038,0
O,0.4335,275.87,1
O,1.045,44.599,0
O,1.21,0.039012,0
O,1.21,30.181,0
O,0.9154,23.193,0
O,0.8042,123.86,0
O,1.267,22.08,0
O,0.6378,35.979,0
Ti,0.2186,196.13,1
O,0.8242,19.664,0
O,0.628,122.65,0
Ti,0.9211,41.108,0
Ti,0.8464,42.63,0
O,0.9963,27.623,0
O,0.431,26.798,0
O,0.5046,95.667,1
O,0.6541,83.794,0
O,1.475,28.389,0
Ti,0.5896,53.73,1
Ti,0.2186,252.74,1
O,1.052,19.087,0
O,1.07,68.882,0
O,1.172,27.237,0
O,0.9045,20.93,0
O,0.4075,47.817,0
O,0.6882,24.463,0
O,0.4399,22.744,1
O,0.4174,0,0
O,0.4174,20.463,0
Ti,0.585,61.001,1
O,0.2186,116.21,1
Ti,0.2196,58.177,0
Ti,0.6164,146.87,1
Ti,1.237,44.825,0
O,0.8797,23.882,0
O,0.745,31.309,0
Ti,0.7375,48.595,1
O,0.6629,19.649,1
Ti,0.2186,66.958,1
O,0.2666,23.12,0
O,0.5962,131.58,1
O,0.9164,31.13,0
O,0.7932,89.915,1
O,0.938,27.894,0
O,0.2186,229.52,1
Ti,1.264,111.84,0
O,0.8246,65.017,1
Ti,1,40.081,0
Ti,0.2186,200.53,1
O,0.3007,31.34,0
O,0.2427,21.665,0
Ti,0.2178,113.67,0
Ti,0.2169,59.926,0
Ti,0.5427,94.431,1
O,0.6534,41.556,0
O,0.8563,56.841,1
O,1.366,42.359,1
Ti,1.558,146.66,1
O,1.023,49.397,1
Ti,1.414,77.89,1
O,1.509,43.114,0
O,1.578,35.981,1
O,1.863,59.824,1
O,0.2186,140.63,1
O,0.3387,123.21,0
O,1.065,29.73,0
O,0.9614,0.77082,0
O,0.9614,24.102,0
Ti,1.079,39.771,0
O,0.4229,103.04,1
O,0.6485,63.199,0
O,0.6205,22.005,1
O,1.669,30.011,1
O,0.2186,81.75,1
O,0.4172,52.354,0
Ti,0.6447,50.972,1
O,0.8447,142.14,1
O,2.105,51.415,0
O,0.9989,31.156,1
O,0.2186,68.417,1
O,0.302,42.335,0
O,0.4006,39.026,0
O,0.643,146.48,1
O,1.171,39.546,0
O,1.315,29.243,0
O,1.485,0,0
O,1.485,25.611,0
O,0.7911,45.914,0
O,1.253,20.875,0
O,1.048,34.716,1
O,0.2186,70.807,1
O,0.4295,21.162,1
O,0.6451,72.012,1
O,1.053,26.956,0
O,0.9675,19.152,0
O,1.056,87.726,1
O,1.248,21.878,0
O,1.234,43.372,1
O,0.8332,27.823,1
O,0.9938,19.283,0
Ti,1.022,46.432,1
O,1.146,19.836,1
Ti,1.625,49.62,1
O,1.611,51.081,1
O,1.583,26.878,1
O,1.619,21.105,0
O,0.4364,40.536,1
O,0.6535,98.962,1
O,0.8418,26.238,0
O,0.8643,50.272,1
